Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.01    0.00   26653/26653       x264_macroblock_write_cabac [91]
[132]    0.0    0.01    0.00   26653         x264_cabac_mb_type [132]
                0.00    0.00   83726/1384403     x264_cabac_encode_decision_c [103]
                0.00    0.00      38/118538      x264_cabac_encode_terminal [185]
-----------------------------------------------
                0.01    0.00    9536/9536        x264_macroblock_write_cabac [91]
[133]    0.0    0.01    0.00    9536         x264_cabac_mb8x8_mvd [133]
                0.00    0.00    9536/37329       x264_cabac_mb_mvd [155]
-----------------------------------------------
                0.00    0.00   45104/104548      x264_analyse_update_cache [108]
                0.01    0.00   59444/104548      x264_mb_analyse_inter_b8x8 [22]
[134]    0.0    0.01    0.00  104548         x264_mb_cache_mv_b8x8 [134]
                0.00    0.00   72730/707778      x264_mb_load_mv_direct8x8 [136]
-----------------------------------------------
                0.00    0.01       1/1           Encode [1]
[135]    0.0    0.00    0.01       1         x264_encoder_open [135]
                0.01    0.00       1/1           x264_cqm_init [152]
                0.00    0.00       1/1           x264_lowres_context_alloc [166]
                0.00    0.00       2/4865        x264_malloc [220]
                0.00    0.00       2/314         x264_log [254]
                0.00    0.00       1/1           x264_validate_parameters [338]
                0.00    0.00       1/1           x264_set_aspect_ratio [337]
                0.00    0.00       1/1           x264_reduce_fraction [335]
                0.00    0.00       1/2           x264_sps_init [299]
                0.00    0.00       1/1           x264_pps_init [325]
                0.00    0.00       1/5           x264_validate_levels [295]
                0.00    0.00       1/1           x264_rdo_init [334]
                0.00    0.00       1/1           x264_predict_16x16_init [326]
                0.00    0.00       1/1           x264_predict_8x8c_init [329]
                0.00    0.00       1/1           x264_predict_8x8_init [328]
                0.00    0.00       1/1           x264_predict_4x4_init [327]
                0.00    0.00       1/1           x264_pixel_init [324]
                0.00    0.00       1/1           x264_dct_init [313]
                0.00    0.00       1/1           x264_zigzag_init [339]
                0.00    0.00       1/1           x264_mc_init [319]
                0.00    0.00       1/1           x264_quant_init [330]
                0.00    0.00       1/1           x264_deblock_init [315]
                0.00    0.00       1/1           x264_dct_init_weights [314]
                0.00    0.00       1/1           mbcmp_init [305]
                0.00    0.00       1/378         x264_frame_pop_unused [249]
                0.00    0.00       1/1           x264_macroblock_cache_init [318]
                0.00    0.00       1/1           x264_ratecontrol_new [332]
-----------------------------------------------
                0.00    0.00   72730/707778      x264_mb_cache_mv_b8x8 [134]
                0.01    0.00  635048/707778      x264_analyse_update_cache [108]
[136]    0.0    0.01    0.00  707778         x264_mb_load_mv_direct8x8 [136]
-----------------------------------------------
                0.01    0.00  475200/475200      x264_macroblock_cache_load [75]
[137]    0.0    0.01    0.00  475200         copy_column8 [137]
-----------------------------------------------
                0.01    0.00  278140/278140      x264_macroblock_size_cabac [57]
[138]    0.0    0.01    0.00  278140         x264_cabac_mb_cbp_chroma [138]
-----------------------------------------------
                0.01    0.00  278140/278140      x264_macroblock_size_cabac [57]
[139]    0.0    0.01    0.00  278140         x264_cabac_mb_cbp_luma [139]
-----------------------------------------------
                0.00    0.00    6007/270840      x264_macroblock_probe_skip [76]
                0.00    0.00   13935/270840      x264_mb_encode_i16x16 [129]
                0.00    0.00   22115/270840      x264_mb_encode_i4x4 [119]
                0.00    0.00   45287/270840      x264_mb_encode_8x8_chroma [40]
                0.01    0.00  183496/270840      x264_macroblock_encode [18]
[140]    0.0    0.01    0.00  270840         zigzag_scan_4x4_frame [140]
-----------------------------------------------
                0.00    0.00   27802/259819      x264_macroblock_probe_skip [76]
                0.01    0.00  232017/259819      x264_mb_encode_8x8_chroma [40]
[141]    0.0    0.01    0.00  259819         quant_2x2_dc [141]
-----------------------------------------------
                0.00    0.00    3830/209456      x264_macroblock_encode [18]
                0.00    0.00   29406/209456      x264_mb_analyse_intra_chroma [93]
                0.01    0.00  176220/209456      x264_slicetype_mb_cost [13]
[142]    0.0    0.01    0.00  209456         predict_8x8c_dc [142]
-----------------------------------------------
                0.00    0.00    1514/207866      x264_macroblock_encode [18]
                0.00    0.00   30132/207866      x264_mb_analyse_intra_chroma [93]
                0.01    0.00  176220/207866      x264_slicetype_mb_cost [13]
[143]    0.0    0.01    0.00  207866         predict_8x8c_h [143]
-----------------------------------------------
                0.00    0.00    3463/205911      x264_macroblock_encode [18]
                0.00    0.00   26228/205911      x264_mb_analyse_intra [42]
                0.01    0.00  176220/205911      x264_slicetype_mb_cost [13]
[144]    0.0    0.01    0.00  205911         predict_8x8_filter [144]
-----------------------------------------------
                0.00    0.00    5849/145896      x264_macroblock_probe_skip [76]
                0.01    0.00  140047/145896      x264_macroblock_encode [18]
[145]    0.0    0.01    0.00  145896         x264_decimate_score16 [145]
-----------------------------------------------
                0.00    0.00   19170/38856       x264_mb_encode_i8x8 [97]
                0.01    0.00   19686/38856       x264_macroblock_encode [18]
[146]    0.0    0.01    0.00   38856         add8x8_idct8 [146]
-----------------------------------------------
                0.00    0.00   19170/38856       x264_mb_encode_i8x8 [97]
                0.01    0.00   19686/38856       x264_macroblock_encode [18]
[147]    0.0    0.01    0.00   38856         dequant_8x8 [147]
-----------------------------------------------
                0.01    0.00   30216/30216       x264_frame_deblock_row [100]
[148]    0.0    0.01    0.00   30216         deblock_h_chroma_c [148]
-----------------------------------------------
                0.01    0.00   21916/21916       x264_macroblock_encode [18]
[149]    0.0    0.01    0.00   21916         x264_decimate_score64 [149]
-----------------------------------------------
                0.01    0.00   16164/16164       x264_macroblock_size_cabac [57]
[150]    0.0    0.01    0.00   16164         block_residual_write_cabac_8x8 [150]
                0.00    0.00   16164/26578       x264_coeff_last64 [213]
-----------------------------------------------
                0.01    0.00      78/78          x264_macroblock_tree [25]
[151]    0.0    0.01    0.00      78         x264_macroblock_tree_finish [151]
                0.00    0.00      78/358521      x264_emms [170]
-----------------------------------------------
                0.01    0.00       1/1           x264_encoder_open [135]
[152]    0.0    0.01    0.00       1         x264_cqm_init [152]
                0.00    0.00      10/4865        x264_malloc [220]
-----------------------------------------------
                                                 <spontaneous>
[153]    0.0    0.01    0.00                 __divdi3 [153]
-----------------------------------------------
                0.00    0.01   68188/68188       x264_macroblock_size_cabac [57]
[154]    0.0    0.00    0.01   68188         x264_cabac_mb8x8_mvd [154]
                0.00    0.00   68188/390232      x264_cabac_mb_mvd [110]
-----------------------------------------------
                0.00    0.00    9536/37329       x264_cabac_mb8x8_mvd [133]
                0.00    0.00   27793/37329       x264_macroblock_write_cabac [91]
[155]    0.0    0.00    0.01   37329         x264_cabac_mb_mvd [155]
                0.00    0.00  130873/1384403     x264_cabac_encode_decision_c [103]
                0.00    0.00   37329/676289      x264_mb_predict_mv [114]
                0.00    0.00   26352/179611      x264_cabac_encode_bypass [178]
                0.00    0.00     813/1500        x264_cabac_encode_ue_bypass [227]
-----------------------------------------------
                0.01    0.00    1141/1141        x264_mb_encode_i16x16 [129]
[156]    0.0    0.01    0.00    1141         quant_4x4_dc [156]
-----------------------------------------------
                0.00    0.00    1006/1006        x264_mb_encode_i16x16 [129]
[157]    0.0    0.00    0.00    1006         add16x16_idct [157]
                0.00    0.00    4024/66492       add8x8_idct [86]
-----------------------------------------------
                0.00    0.00  118008/118008      x264_slice_write [5]
[158]    0.0    0.00    0.00  118008         x264_cabac_mb_skip [158]
                0.00    0.00  118008/1384403     x264_cabac_encode_decision_c [103]
-----------------------------------------------
                0.00    0.00   26615/26615       x264_macroblock_write_cabac [91]
[159]    0.0    0.00    0.00   26615         x264_cabac_mb_cbp_luma [159]
                0.00    0.00  106460/1384403     x264_cabac_encode_decision_c [103]
-----------------------------------------------
                0.00    0.00   12109/12109       x264_macroblock_write_cabac [91]
[160]    0.0    0.00    0.00   12109         x264_cabac_mb_qp_delta [160]
                0.00    0.00   76728/1384403     x264_cabac_encode_decision_c [103]
-----------------------------------------------
                0.00    0.00   26508/26508       x264_macroblock_write_cabac [91]
[161]    0.0    0.00    0.00   26508         x264_cabac_mb_ref [161]
                0.00    0.00   34021/1384403     x264_cabac_encode_decision_c [103]
-----------------------------------------------
                0.00    0.00   26615/26615       x264_macroblock_write_cabac [91]
[162]    0.0    0.00    0.00   26615         x264_cabac_mb_cbp_chroma [162]
                0.00    0.00   31825/1384403     x264_cabac_encode_decision_c [103]
-----------------------------------------------
                0.00    0.00    6052/6052        x264_macroblock_write_cabac [91]
[163]    0.0    0.00    0.00    6052         x264_cabac_mb_intra4x4_pred_mode [163]
                0.00    0.00   15829/1384403     x264_cabac_encode_decision_c [103]
-----------------------------------------------
                0.00    0.00     807/807         x264_macroblock_write_cabac [91]
[164]    0.0    0.00    0.00     807         x264_cabac_mb_intra_chroma_pred_mode [164]
                0.00    0.00    1560/1384403     x264_cabac_encode_decision_c [103]
-----------------------------------------------
                0.00    0.00       1/157         x264_lowres_context_alloc [166]
                0.00    0.00      78/157         x264_slicetype_analyse [11]
                0.00    0.00      78/157         x264_rc_analyse_slice [61]
[165]    0.0    0.00    0.00     157         x264_lowres_context_init [165]
                0.00    0.00     157/115057      x264_mb_analyse_load_costs [124]
-----------------------------------------------
                0.00    0.00       1/1           x264_encoder_open [135]
[166]    0.0    0.00    0.00       1         x264_lowres_context_alloc [166]
                0.00    0.00       1/157         x264_lowres_context_init [165]
-----------------------------------------------
                0.00    0.00    6331/488930      x264_mb_predict_mv_pskip [207]
                0.00    0.00   58112/488930      x264_mb_analyse_inter_p16x16 [30]
                0.00    0.00  172451/488930      x264_mb_predict_mv_direct16x16_spatial [99]
                0.00    0.00  252036/488930      x264_mb_analyse_inter_b16x16 [16]
[169]    0.0    0.00    0.00  488930         x264_mb_predict_mv_16x16 [169]
-----------------------------------------------
                0.00    0.00       1/358521      x264_ratecontrol_new [332]
                0.00    0.00      12/358521      x264_mb_analyse_load_costs [124]
                0.00    0.00      78/358521      x264_slicetype_frame_cost_recalculate [285]
                0.00    0.00      78/358521      x264_macroblock_tree_finish [151]
                0.00    0.00     300/358521      x264_ratecontrol_start [60]
                0.00    0.00     300/358521      x264_ratecontrol_end [275]
                0.00    0.00     600/358521      x264_encoder_frame_end [270]
                0.00    0.00     752/358521      x264_slicetype_frame_cost [12]
                0.00    0.00  118800/358521      ac_energy_mb [66]
                0.00    0.00  118800/358521      x264_adaptive_quant [181]
                0.00    0.00  118800/358521      x264_ratecontrol_mb [184]
[170]    0.0    0.00    0.00  358521         x264_emms [170]
-----------------------------------------------
                0.00    0.00  268488/268488      x264_prefetch_fenc [172]
[171]    0.0    0.00    0.00  268488         prefetch_fenc_null [171]
-----------------------------------------------
                0.00    0.00   30888/268488      x264_frame_deblock_row [100]
                0.00    0.00  118800/268488      x264_macroblock_cache_load [75]
                0.00    0.00  118800/268488      x264_macroblock_cache_save [92]
[172]    0.0    0.00    0.00  268488         x264_prefetch_fenc [172]
                0.00    0.00  268488/268488      prefetch_fenc_null [171]
-----------------------------------------------
                0.00    0.00    2148/208700      x264_macroblock_encode [18]
                0.00    0.00   30332/208700      x264_mb_analyse_intra_chroma [93]
                0.00    0.00  176220/208700      x264_slicetype_mb_cost [13]
[173]    0.0    0.00    0.00  208700         predict_8x8c_v [173]
-----------------------------------------------
                0.00    0.00     145/203184      x264_macroblock_encode [18]
                0.00    0.00   26819/203184      x264_mb_analyse_intra [42]
                0.00    0.00  176220/203184      x264_slicetype_mb_cost [13]
[174]    0.0    0.00    0.00  203184         predict_8x8_ddl [174]
-----------------------------------------------
                0.00    0.00     252/203070      x264_macroblock_encode [18]
                0.00    0.00   26598/203070      x264_mb_analyse_intra [42]
                0.00    0.00  176220/203070      x264_slicetype_mb_cost [13]
[175]    0.0    0.00    0.00  203070         predict_8x8_vr [175]
-----------------------------------------------
                0.00    0.00     154/202725      x264_macroblock_encode [18]
                0.00    0.00   26351/202725      x264_mb_analyse_intra [42]
                0.00    0.00  176220/202725      x264_slicetype_mb_cost [13]
[176]    0.0    0.00    0.00  202725         predict_8x8_ddr [176]
-----------------------------------------------
                0.00    0.00     152/202495      x264_macroblock_encode [18]
                0.00    0.00   26123/202495      x264_mb_analyse_intra [42]
                0.00    0.00  176220/202495      x264_slicetype_mb_cost [13]
[177]    0.0    0.00    0.00  202495         predict_8x8_hd [177]
-----------------------------------------------
                0.00    0.00   26352/179611      x264_cabac_mb_mvd [155]
                0.00    0.00  153259/179611      block_residual_write_cabac [113]
[178]    0.0    0.00    0.00  179611         x264_cabac_encode_bypass [178]
-----------------------------------------------
                0.00    0.00   18289/147607      block_residual_write_cabac [113]
                0.00    0.00  129318/147607      block_residual_write_cabac [105]
[179]    0.0    0.00    0.00  147607         x264_coeff_last16 [179]
-----------------------------------------------
                0.00    0.00     300/119100      x264_encoder_encode [4]
                0.00    0.00  118800/119100      x264_macroblock_analyse [7]
[180]    0.0    0.00    0.00  119100         x264_ratecontrol_qp [180]
-----------------------------------------------
                0.00    0.00  118800/118800      x264_macroblock_analyse [7]
[181]    0.0    0.00    0.00  118800         x264_adaptive_quant [181]
                0.00    0.00  118800/358521      x264_emms [170]
-----------------------------------------------
                0.00    0.00  118800/118800      x264_slice_write [5]
[182]    0.0    0.00    0.00  118800         x264_bitstream_check_buffer [182]
-----------------------------------------------
                0.00    0.00  118800/118800      x264_macroblock_analyse [7]
[183]    0.0    0.00    0.00  118800         x264_mb_analyse_init [183]
-----------------------------------------------
                0.00    0.00  118800/118800      x264_slice_write [5]
[184]    0.0    0.00    0.00  118800         x264_ratecontrol_mb [184]
                0.00    0.00  118800/358521      x264_emms [170]
-----------------------------------------------
                0.00    0.00      38/118538      x264_cabac_mb_type [132]
                0.00    0.00  118500/118538      x264_slice_write [5]
[185]    0.0    0.00    0.00  118538         x264_cabac_encode_terminal [185]
-----------------------------------------------
                0.00    0.00   15431/89323       x264_macroblock_encode_pskip [218]
                0.00    0.00   73892/89323       x264_macroblock_encode [18]
[186]    0.0    0.00    0.00   89323         x264_macroblock_encode_skip [186]
-----------------------------------------------
                0.00    0.00   77724/77724       x264_analyse_update_cache [108]
[187]    0.0    0.00    0.00   77724         x264_mb_cache_mv_p8x8 [187]
-----------------------------------------------
                0.00    0.00   65311/65311       x264_mb_analyse_intra [42]
[188]    0.0    0.00    0.00   65311         predict_4x4_mode_available [188]
-----------------------------------------------
                0.00    0.00   60192/60192       x264_macroblock_analyse [7]
[189]    0.0    0.00    0.00   60192         prefetch_ref_null [189]
-----------------------------------------------
                0.00    0.00     589/54763       x264_macroblock_encode [18]
                0.00    0.00   54174/54763       x264_mb_analyse_intra [42]
[190]    0.0    0.00    0.00   54763         predict_4x4_dc [190]
-----------------------------------------------
                0.00    0.00   19170/49454       x264_mb_encode_i8x8 [97]
                0.00    0.00   30284/49454       x264_macroblock_encode [18]
[191]    0.0    0.00    0.00   49454         zigzag_scan_8x8_frame [191]
-----------------------------------------------
                0.00    0.00       1/47801       Encode [1]
                0.00    0.00       1/47801       x264_picture_clean [323]
                0.00    0.00       2/47801       Encode_frame [3]
                0.00    0.00       2/47801       x264_sei_version_write [336]
                0.00    0.00       2/47801       x264_encoder_close [316]
                0.00    0.00       5/47801       x264_ratecontrol_delete [331]
                0.00    0.00      10/47801       x264_cqm_delete [312]
                0.00    0.00      78/47801       x264_macroblock_cache_end [317]
                0.00    0.00   47700/47801       x264_frame_delete [286]
[192]    0.0    0.00    0.00   47801         x264_free [192]
-----------------------------------------------
                0.00    0.00    1303/46664       x264_macroblock_encode [18]
                0.00    0.00   45361/46664       x264_mb_analyse_intra [42]
[193]    0.0    0.00    0.00   46664         predict_4x4_v [193]
-----------------------------------------------
                0.00    0.00     564/42794       x264_macroblock_encode [18]
                0.00    0.00   42230/42794       x264_mb_analyse_intra [42]
[194]    0.0    0.00    0.00   42794         predict_4x4_h [194]
-----------------------------------------------
                0.00    0.00   41881/41881       x264_macroblock_size_cabac [57]
[195]    0.0    0.00    0.00   41881         x264_cabac_mb_qp_delta [195]
-----------------------------------------------
                0.00    0.00     556/41551       x264_macroblock_encode [18]
                0.00    0.00   40995/41551       x264_mb_analyse_intra [42]
[196]    0.0    0.00    0.00   41551         predict_4x4_vl [196]
-----------------------------------------------
                0.00    0.00     301/41417       x264_macroblock_encode [18]
                0.00    0.00   41116/41417       x264_mb_analyse_intra [42]
[197]    0.0    0.00    0.00   41417         predict_4x4_ddl [197]
-----------------------------------------------
                0.00    0.00     606/41271       x264_macroblock_encode [18]
                0.00    0.00   40665/41271       x264_mb_analyse_intra [42]
[198]    0.0    0.00    0.00   41271         predict_4x4_vr [198]
-----------------------------------------------
                0.00    0.00     349/40827       x264_macroblock_encode [18]
                0.00    0.00   40478/40827       x264_mb_analyse_intra [42]
[199]    0.0    0.00    0.00   40827         predict_4x4_ddr [199]
-----------------------------------------------
                0.00    0.00     320/40542       x264_macroblock_encode [18]
                0.00    0.00   40222/40542       x264_mb_analyse_intra [42]
[200]    0.0    0.00    0.00   40542         predict_4x4_hu [200]
-----------------------------------------------
                0.00    0.00     320/40457       x264_macroblock_encode [18]
                0.00    0.00   40137/40457       x264_mb_analyse_intra [42]
[201]    0.0    0.00    0.00   40457         predict_4x4_hd [201]
-----------------------------------------------
                0.00    0.00    5030/35022       block_residual_write_cabac [113]
                0.00    0.00   29992/35022       block_residual_write_cabac [105]
[202]    0.0    0.00    0.00   35022         x264_coeff_last15 [202]
-----------------------------------------------
                0.00    0.00     652/33556       x264_macroblock_encode [18]
                0.00    0.00   32904/33556       x264_mb_analyse_intra [42]
[203]    0.0    0.00    0.00   33556         predict_8x8_dc [203]
-----------------------------------------------
                0.00    0.00   30318/30318       x264_mb_analyse_intra [42]
[204]    0.0    0.00    0.00   30318         predict_16x16_mode_available [204]
-----------------------------------------------
                0.00    0.00     335/30281       x264_macroblock_encode [18]
                0.00    0.00   29946/30281       x264_mb_analyse_intra [42]
[205]    0.0    0.00    0.00   30281         predict_16x16_v [205]
-----------------------------------------------
                0.00    0.00     825/30214       x264_macroblock_encode [18]
                0.00    0.00   29389/30214       x264_mb_analyse_intra [42]
[206]    0.0    0.00    0.00   30214         predict_8x8_v [206]
-----------------------------------------------
                0.00    0.00   30096/30096       x264_macroblock_cache_load [75]
[207]    0.0    0.00    0.00   30096         x264_mb_predict_mv_pskip [207]
                0.00    0.00    6331/488930      x264_mb_predict_mv_16x16 [169]
-----------------------------------------------
                0.00    0.00     204/30050       x264_macroblock_encode [18]
                0.00    0.00   29846/30050       x264_mb_analyse_intra [42]
[208]    0.0    0.00    0.00   30050         predict_16x16_h [208]
-----------------------------------------------
                0.00    0.00     393/29870       x264_macroblock_encode [18]
                0.00    0.00   29477/29870       x264_mb_analyse_intra [42]
[209]    0.0    0.00    0.00   29870         predict_16x16_dc [209]
-----------------------------------------------
                0.00    0.00   29536/29536       x264_frame_deblock_row [100]
[210]    0.0    0.00    0.00   29536         deblock_v_chroma_c [210]
-----------------------------------------------
                0.00    0.00     158/29134       x264_macroblock_probe_skip [76]
                0.00    0.00     482/29134       x264_mb_encode_i16x16 [129]
                0.00    0.00   28494/29134       x264_mb_encode_8x8_chroma [40]
[211]    0.0    0.00    0.00   29134         x264_decimate_score15 [211]
-----------------------------------------------
                0.00    0.00     748/28555       x264_macroblock_encode [18]
                0.00    0.00   27807/28555       x264_mb_analyse_intra [42]
[212]    0.0    0.00    0.00   28555         predict_8x8_h [212]
-----------------------------------------------
                0.00    0.00   10414/26578       block_residual_write_cabac [113]
                0.00    0.00   16164/26578       block_residual_write_cabac_8x8 [150]
[213]    0.0    0.00    0.00   26578         x264_coeff_last64 [213]
-----------------------------------------------
                0.00    0.00    6358/23933       block_residual_write_cabac [113]
                0.00    0.00   17575/23933       block_residual_write_cabac [105]
[214]    0.0    0.00    0.00   23933         x264_coeff_last4 [214]
-----------------------------------------------
                0.00    0.00   20668/20668       x264_macroblock_size_cabac [57]
[215]    0.0    0.00    0.00   20668         x264_cabac_mb_intra4x4_pred_mode [215]
-----------------------------------------------
                0.00    0.00   20201/20201       x264_frame_deblock_row [100]
[216]    0.0    0.00    0.00   20201         deblock_v_luma_c [216]
-----------------------------------------------
                0.00    0.00   15532/15532       x264_mb_analyse_intra_chroma [93]
[217]    0.0    0.00    0.00   15532         predict_8x8chroma_mode_available [217]
-----------------------------------------------
                0.00    0.00   15431/15431       x264_macroblock_encode [18]
[218]    0.0    0.00    0.00   15431         x264_macroblock_encode_pskip [218]
                0.00    0.00   15431/89323       x264_macroblock_encode_skip [186]
-----------------------------------------------
                0.00    0.00    1200/9624        x264_frame_expand_border_lowres [272]
                0.00    0.00    4212/9624        x264_frame_expand_border [228]
                0.00    0.00    4212/9624        x264_frame_expand_border_filtered [229]
[219]    0.0    0.00    0.00    9624         plane_expand_border [219]
-----------------------------------------------
                0.00    0.00       1/4865        x264_sei_version_write [336]
                0.00    0.00       1/4865        x264_picture_alloc [322]
                0.00    0.00       1/4865        x264_param2string [320]
                0.00    0.00       2/4865        Encode_frame [3]
                0.00    0.00       2/4865        x264_encoder_open [135]
                0.00    0.00       3/4865        x264_ratecontrol_new [332]
                0.00    0.00      10/4865        x264_cqm_init [152]
                0.00    0.00      12/4865        x264_mb_analyse_load_costs [124]
                0.00    0.00      18/4865        x264_macroblock_cache_init [318]
                0.00    0.00    4815/4865        x264_frame_new [287]
[220]    0.0    0.00    0.00    4865         x264_malloc [220]
-----------------------------------------------
                0.00    0.00     280/4844        x264_mb_mc [29]
                0.00    0.00     900/4844        x264_mb_analyse_inter_b16x8 [109]
                0.00    0.00    3664/4844        x264_me_refine_bidir_satd [79]
[221]    0.0    0.00    0.00    4844         pixel_avg_16x8 [221]
-----------------------------------------------
                0.00    0.00     272/4555        x264_mb_mc [29]
                0.00    0.00     876/4555        x264_mb_analyse_inter_b8x16 [112]
                0.00    0.00    3407/4555        x264_me_refine_bidir_satd [79]
[222]    0.0    0.00    0.00    4555         pixel_avg_8x16 [222]
-----------------------------------------------
                0.00    0.00    3467/3467        x264_macroblock_size_cabac [57]
[223]    0.0    0.00    0.00    3467         x264_cabac_mb_intra_chroma_pred_mode [223]
-----------------------------------------------
                0.00    0.00     900/2338        x264_mb_analyse_inter_b16x8 [109]
                0.00    0.00    1438/2338        x264_analyse_update_cache [108]
[224]    0.0    0.00    0.00    2338         x264_mb_cache_mv_b16x8 [224]
-----------------------------------------------
                0.00    0.00     876/2236        x264_mb_analyse_inter_b8x16 [112]
                0.00    0.00    1360/2236        x264_analyse_update_cache [108]
[225]    0.0    0.00    0.00    2236         x264_mb_cache_mv_b8x16 [225]
-----------------------------------------------
                0.00    0.00    2020/2020        x264_slice_header_write [278]
[226]    0.0    0.00    0.00    2020         bs_write_ue_big [226]
-----------------------------------------------
                0.00    0.00     687/1500        block_residual_write_cabac [113]
                0.00    0.00     813/1500        x264_cabac_mb_mvd [155]
[227]    0.0    0.00    0.00    1500         x264_cabac_encode_ue_bypass [227]
-----------------------------------------------
                0.00    0.00    1404/1404        x264_fdec_filter_row [49]
[228]    0.0    0.00    0.00    1404         x264_frame_expand_border [228]
                0.00    0.00    4212/9624        plane_expand_border [219]
-----------------------------------------------
                0.00    0.00    1404/1404        x264_fdec_filter_row [49]
[229]    0.0    0.00    0.00    1404         x264_frame_expand_border_filtered [229]
                0.00    0.00    4212/9624        plane_expand_border [219]
-----------------------------------------------
                0.00    0.00    1179/1179        x264_mb_encode_i16x16 [129]
[230]    0.0    0.00    0.00    1179         dct4x4dc [230]
-----------------------------------------------
                0.00    0.00    1155/1155        x264_mb_encode_i16x16 [129]
[231]    0.0    0.00    0.00    1155         dequant_4x4_dc [231]
-----------------------------------------------
                0.00    0.00    1155/1155        x264_mb_encode_i16x16 [129]
[232]    0.0    0.00    0.00    1155         idct4x4dc [232]
-----------------------------------------------
                0.00    0.00     184/1110        x264_macroblock_encode [18]
                0.00    0.00     926/1110        x264_mb_analyse_intra_chroma [93]
[233]    0.0    0.00    0.00    1110         predict_8x8c_dc_top [233]
-----------------------------------------------
                0.00    0.00     374/1051        x264_frame_push_unused [250]
                0.00    0.00     677/1051        x264_encoder_encode [4]
[234]    0.0    0.00    0.00    1051         x264_frame_push [234]
-----------------------------------------------
                0.00    0.00      39/976         x264_macroblock_encode [18]
                0.00    0.00     937/976         x264_mb_analyse_intra [42]
[235]    0.0    0.00    0.00     976         predict_8x8_dc_top [235]
-----------------------------------------------
                0.00    0.00     930/930         x264_me_refine_bidir_satd [79]
[236]    0.0    0.00    0.00     930         memzero_aligned [236]
-----------------------------------------------
                0.00    0.00     176/902         x264_macroblock_encode [18]
                0.00    0.00     726/902         x264_mb_analyse_intra_chroma [93]
[237]    0.0    0.00    0.00     902         predict_8x8c_dc_left [237]
-----------------------------------------------
                0.00    0.00     900/900         x264_frame_copy_picture [271]
[238]    0.0    0.00    0.00     900         plane_copy [238]
-----------------------------------------------
                0.00    0.00     900/900         x264_encoder_frame_end [270]
[239]    0.0    0.00    0.00     900         x264_thread_sync_stat [239]
-----------------------------------------------
                0.00    0.00     671/671         x264_encoder_encode [4]
[240]    0.0    0.00    0.00     671         x264_frame_shift [240]
-----------------------------------------------
                0.00    0.00     560/560         x264_mb_mc [29]
[241]    0.0    0.00    0.00     560         pixel_avg_8x4 [241]
-----------------------------------------------
                0.00    0.00     544/544         x264_mb_mc [29]
[242]    0.0    0.00    0.00     544         pixel_avg_4x8 [242]
-----------------------------------------------
                0.00    0.00      18/502         x264_macroblock_encode [18]
                0.00    0.00     484/502         x264_mb_analyse_intra [42]
[243]    0.0    0.00    0.00     502         predict_8x8_dc_left [243]
-----------------------------------------------
                0.00    0.00      26/495         x264_macroblock_encode [18]
                0.00    0.00     469/495         x264_mb_analyse_intra [42]
[244]    0.0    0.00    0.00     495         predict_16x16_dc_top [244]
-----------------------------------------------
                0.00    0.00     420/420         x264_frame_deblock_row [100]
[245]    0.0    0.00    0.00     420         deblock_h_chroma_intra_c [245]
-----------------------------------------------
                0.00    0.00     420/420         x264_frame_deblock_row [100]
[246]    0.0    0.00    0.00     420         deblock_v_chroma_intra_c [246]
-----------------------------------------------
                0.00    0.00      14/383         x264_macroblock_encode [18]
                0.00    0.00     369/383         x264_mb_analyse_intra [42]
[247]    0.0    0.00    0.00     383         predict_16x16_dc_left [247]
-----------------------------------------------
                0.00    0.00      78/378         get_qscale [284]
                0.00    0.00     300/378         x264_ratecontrol_start [60]
[248]    0.0    0.00    0.00     378         get_zone [248]
-----------------------------------------------
                0.00    0.00       1/378         x264_encoder_open [135]
                0.00    0.00     377/378         x264_encoder_encode [4]
[249]    0.0    0.00    0.00     378         x264_frame_pop_unused [249]
                0.00    0.00     333/336         x264_frame_pop [252]
                0.00    0.00      45/45          x264_frame_new [287]
-----------------------------------------------
                0.00    0.00      74/374         x264_encoder_encode [4]
                0.00    0.00     300/374         x264_encoder_frame_end [270]
[250]    0.0    0.00    0.00     374         x264_frame_push_unused [250]
                0.00    0.00     374/1051        x264_frame_push [234]
-----------------------------------------------
                0.00    0.00     337/337         x264_frame_deblock_row [100]
[251]    0.0    0.00    0.00     337         deblock_v_luma_intra_c [251]
-----------------------------------------------
                0.00    0.00       3/336         x264_encoder_encode [4]
                0.00    0.00     333/336         x264_frame_pop_unused [249]
[252]    0.0    0.00    0.00     336         x264_frame_pop [252]
-----------------------------------------------
                0.00    0.00     333/333         x264_frame_deblock_row [100]
[253]    0.0    0.00    0.00     333         deblock_h_luma_intra_c [253]
-----------------------------------------------
                0.00    0.00       2/314         x264_encoder_open [135]
                0.00    0.00      12/314         x264_encoder_close [316]
                0.00    0.00     300/314         x264_encoder_frame_end [270]
[254]    0.0    0.00    0.00     314         x264_log [254]
                0.00    0.00      14/14          x264_log_default [292]
-----------------------------------------------
                0.00    0.00       6/310         x264_macroblock_encode [18]
                0.00    0.00     304/310         x264_mb_analyse_intra [42]
[255]    0.0    0.00    0.00     310         predict_4x4_dc_left [255]
-----------------------------------------------
