Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
-----------------------------------------------
                0.00    0.00       1/371         x264_validate_parameters [284]
                0.00    0.00       1/371         scenecut [87]
                0.00    0.00       2/371         x264_encoder_open [191]
                0.00    0.00       7/371         x264_encoder_close [264]
                0.00    0.00     360/371         x264_encoder_frame_end [167]
[212]    0.0    0.00    0.00     371         x264_log [212]
                0.00    0.00     363/363         x264_log_default [214]
-----------------------------------------------
                0.00    0.00     370/370         rate_estimate_qscale [71]
[213]    0.0    0.00    0.00     370         predict_size [213]
-----------------------------------------------
                0.00    0.00     363/363         x264_log [212]
[214]    0.0    0.00    0.00     363         x264_log_default [214]
-----------------------------------------------
                0.00    0.00     361/361         rate_estimate_qscale [71]
[215]    0.0    0.00    0.00     361         clip_qscale [215]
-----------------------------------------------
                0.00    0.00       5/361         x264_encoder_encode [16]
                0.00    0.00     356/361         x264_slices_write [1]
[216]    0.0    0.00    0.00     361         x264_nal_end [216]
-----------------------------------------------
                0.00    0.00     357/357         x264_encoder_encode [16]
[217]    0.0    0.00    0.00     357         x264_macroblock_slice_init [217]
-----------------------------------------------
                0.00    0.00       1/354         read_frame_thread [221]
                0.00    0.00     353/354         read_frame_thread_int [1640]
[218]    0.0    0.00    0.00     354         read_frame_yuv [218]
-----------------------------------------------
                0.00    0.00     354/354         x264_encoder_encode [16]
[219]    0.0    0.00    0.00     354         x264_slice_header_init [219]
-----------------------------------------------
                0.00    0.00     353/353         rate_estimate_qscale [71]
[220]    0.0    0.00    0.00     353         get_qscale [220]
                0.00    0.00     358/721         get_zone [211]
-----------------------------------------------
                0.00    0.00     353/353         main [14]
[221]    0.0    0.00    0.00     353         read_frame_thread [221]
                0.00    0.00       1/354         read_frame_yuv [218]
-----------------------------------------------
                0.00    0.00     353/353         x264_ratecontrol_end [178]
[222]    0.0    0.00    0.00     353         update_predictor [222]
-----------------------------------------------
                0.00    0.00     353/353         x264_encoder_encode [16]
[223]    0.0    0.00    0.00     353         x264_frame_copy_picture [223]
                0.00    0.00    1077/1077        plane_copy [206]
-----------------------------------------------
                0.00    0.00     350/350         Encode_frame [15]
[224]    0.0    0.00    0.00     350         set_eop_bsf [224]
-----------------------------------------------
                0.00    0.00     345/345         Encode_frame [15]
[225]    0.0    0.00    0.00     345         write_nalu_bsf [225]
-----------------------------------------------
                0.00    0.00     345/345         rate_estimate_qscale [71]
[226]    0.0    0.00    0.00     345         x264_ratecontrol_set_estimated_size [226]
-----------------------------------------------
                0.00    0.00       5/344         x264_encoder_encode [16]
                0.00    0.00     339/344         x264_slices_write [1]
[227]    0.0    0.00    0.00     344         x264_nal_start [227]
-----------------------------------------------
                0.00    0.00      31/234         x264_macroblock_encode [9]
                0.00    0.00     203/234         x264_mb_analyse_intra_chroma [43]
[228]    0.0    0.00    0.00     234         predict_8x8c_dc_128 [228]
-----------------------------------------------
                0.00    0.00     165/165         x264_mb_analyse_intra [26]
[229]    0.0    0.00    0.00     165         predict_4x4_dc_128 [229]
-----------------------------------------------
                0.00    0.00       4/107         x264_macroblock_encode [9]
                0.00    0.00     103/107         x264_mb_analyse_intra [26]
[230]    0.0    0.00    0.00     107         predict_16x16_dc_128 [230]
-----------------------------------------------
                0.00    0.00      49/49          x264_encoder_close [264]
[231]    0.0    0.00    0.00      49         x264_frame_delete [231]
                0.00    0.00   51940/52192       x264_free [197]
-----------------------------------------------
                0.00    0.00      48/48          x264_frame_pop_unused [209]
[232]    0.0    0.00    0.00      48         x264_frame_new [232]
                0.00    0.00    1348/1427        x264_malloc [205]
-----------------------------------------------
                0.00    0.00      32/32          main [14]
[233]    0.0    0.00    0.00      32         x264_encoder_delayed_frames [233]
-----------------------------------------------
                0.00    0.00       1/11          x264_encoder_open [191]
                0.00    0.00      10/11          x264_validate_parameters [284]
[234]    0.0    0.00    0.00      11         x264_validate_levels [234]
-----------------------------------------------
                0.00    0.00       3/3           rate_estimate_qscale [71]
[235]    0.0    0.00    0.00       3         qp2qscale [235]
-----------------------------------------------
                0.00    0.00       3/3           x264_encoder_close [264]
[236]    0.0    0.00    0.00       3         x264_macroblock_cache_end [236]
                0.00    0.00     225/52192       x264_free [197]
-----------------------------------------------
                0.00    0.00       3/3           x264_encoder_open [191]
[237]    0.0    0.00    0.00       3         x264_macroblock_cache_init [237]
                0.00    0.00      45/1427        x264_malloc [205]
-----------------------------------------------
                0.00    0.00       1/2           main [14]
                0.00    0.00       1/2           x264_validate_parameters [284]
[238]    0.0    0.00    0.00       2         x264_cpu_num_processors [238]
-----------------------------------------------
                0.00    0.00       2/2           main [14]
[239]    0.0    0.00    0.00       2         x264_mdate [239]
-----------------------------------------------
                0.00    0.00       1/2           main [14]
                0.00    0.00       1/2           open_file_thread [253]
[240]    0.0    0.00    0.00       2         x264_picture_alloc [240]
                0.00    0.00       2/1427        x264_malloc [205]
-----------------------------------------------
                0.00    0.00       1/2           main [14]
                0.00    0.00       1/2           close_file_thread [247]
[241]    0.0    0.00    0.00       2         x264_picture_clean [241]
                0.00    0.00       2/52192       x264_free [197]
-----------------------------------------------
                0.00    0.00       2/2           x264_encoder_encode [16]
[242]    0.0    0.00    0.00       2         x264_pps_write [242]
-----------------------------------------------
                0.00    0.00       2/2           x264_encoder_close [264]
[243]    0.0    0.00    0.00       2         x264_print_intra [243]
-----------------------------------------------
                0.00    0.00       1/2           x264_validate_parameters [284]
                0.00    0.00       1/2           x264_encoder_open [191]
[244]    0.0    0.00    0.00       2         x264_sps_init [244]
-----------------------------------------------
                0.00    0.00       2/2           x264_encoder_encode [16]
[245]    0.0    0.00    0.00       2         x264_sps_write [245]
-----------------------------------------------
                0.00    0.00       1/1           main [14]
[246]    0.0    0.00    0.00       1         close_file_bsf [246]
-----------------------------------------------
                0.00    0.00       1/1           main [14]
[247]    0.0    0.00    0.00       1         close_file_thread [247]
                0.00    0.00       1/1           close_file_yuv [248]
                0.00    0.00       1/2           x264_picture_clean [241]
-----------------------------------------------
                0.00    0.00       1/1           close_file_thread [247]
[248]    0.0    0.00    0.00       1         close_file_yuv [248]
-----------------------------------------------
                0.00    0.00       1/1           main [14]
[249]    0.0    0.00    0.00       1         get_frame_total_thread [249]
-----------------------------------------------
                0.00    0.00       1/1           open_file_thread [253]
[250]    0.0    0.00    0.00       1         get_frame_total_yuv [250]
-----------------------------------------------
                0.00    0.00       1/1           x264_encoder_open [191]
[251]    0.0    0.00    0.00       1         mbcmp_init [251]
-----------------------------------------------
                0.00    0.00       1/1           main [14]
[252]    0.0    0.00    0.00       1         open_file_bsf [252]
-----------------------------------------------
                0.00    0.00       1/1           main [14]
[253]    0.0    0.00    0.00       1         open_file_thread [253]
                0.00    0.00       1/2           x264_picture_alloc [240]
                0.00    0.00       1/1           get_frame_total_yuv [250]
-----------------------------------------------
                0.00    0.00       1/1           main [14]
[254]    0.0    0.00    0.00       1         open_file_yuv [254]
-----------------------------------------------
                0.00    0.00       1/1           x264_ratecontrol_new [278]
[255]    0.0    0.00    0.00       1         parse_zones [255]
-----------------------------------------------
                0.00    0.00       1/1           main [14]
[256]    0.0    0.00    0.00       1         set_param_bsf [256]
-----------------------------------------------
                0.00    0.00       1/1           x264_param_parse [269]
[257]    0.0    0.00    0.00       1         x264_atof [257]
-----------------------------------------------
                0.00    0.00       1/1           x264_param_default [268]
[258]    0.0    0.00    0.00       1         x264_cpu_detect [258]
-----------------------------------------------
                0.00    0.00       1/1           x264_encoder_close [264]
[259]    0.0    0.00    0.00       1         x264_cqm_delete [259]
                0.00    0.00      10/52192       x264_free [197]
-----------------------------------------------
                0.00    0.00       1/1           x264_encoder_open [191]
[260]    0.0    0.00    0.00       1         x264_cqm_init [260]
                0.00    0.00      10/1427        x264_malloc [205]
-----------------------------------------------
                0.00    0.00       1/1           x264_encoder_open [191]
[261]    0.0    0.00    0.00       1         x264_dct_init [261]
-----------------------------------------------
                0.00    0.00       1/1           x264_encoder_open [191]
[262]    0.0    0.00    0.00       1         x264_dct_init_weights [262]
-----------------------------------------------
                0.00    0.00       1/1           x264_encoder_open [191]
[263]    0.0    0.00    0.00       1         x264_deblock_init [263]
-----------------------------------------------
                0.00    0.00       1/1           main [14]
[264]    0.0    0.00    0.00       1         x264_encoder_close [264]
                0.00    0.00      49/49          x264_frame_delete [231]
                0.00    0.00       7/371         x264_log [212]
                0.00    0.00       6/52192       x264_free [197]
                0.00    0.00       3/3           x264_macroblock_cache_end [236]
                0.00    0.00       2/2           x264_print_intra [243]
                0.00    0.00       1/1           x264_ratecontrol_summary [279]
                0.00    0.00       1/1           x264_ratecontrol_delete [277]
                0.00    0.00       1/1           x264_cqm_delete [259]
-----------------------------------------------
                0.00    0.00       1/1           x264_encoder_open [191]
[265]    0.0    0.00    0.00       1         x264_init_vlc_tables [265]
-----------------------------------------------
                0.00    0.00       1/1           x264_encoder_open [191]
[266]    0.0    0.00    0.00       1         x264_mc_init [266]
-----------------------------------------------
                0.00    0.00       1/1           x264_sei_version_write [282]
[267]    0.0    0.00    0.00       1         x264_param2string [267]
                0.00    0.00       1/1427        x264_malloc [205]
-----------------------------------------------
                0.00    0.00       1/1           main [14]
[268]    0.0    0.00    0.00       1         x264_param_default [268]
                0.00    0.00       1/1           x264_cpu_detect [258]
-----------------------------------------------
                0.00    0.00       1/1           main [14]
[269]    0.0    0.00    0.00       1         x264_param_parse [269]
                0.00    0.00       1/1           x264_atof [257]
-----------------------------------------------
                0.00    0.00       1/1           x264_encoder_open [191]
[270]    0.0    0.00    0.00       1         x264_pixel_init [270]
-----------------------------------------------
                0.00    0.00       1/1           x264_encoder_open [191]
[271]    0.0    0.00    0.00       1         x264_pps_init [271]
-----------------------------------------------
                0.00    0.00       1/1           x264_encoder_open [191]
[272]    0.0    0.00    0.00       1         x264_predict_16x16_init [272]
-----------------------------------------------
                0.00    0.00       1/1           x264_encoder_open [191]
[273]    0.0    0.00    0.00       1         x264_predict_4x4_init [273]
-----------------------------------------------
                0.00    0.00       1/1           x264_encoder_open [191]
[274]    0.0    0.00    0.00       1         x264_predict_8x8_init [274]
-----------------------------------------------
                0.00    0.00       1/1           x264_encoder_open [191]
[275]    0.0    0.00    0.00       1         x264_predict_8x8c_init [275]
-----------------------------------------------
                0.00    0.00       1/1           x264_encoder_open [191]
[276]    0.0    0.00    0.00       1         x264_quant_init [276]
-----------------------------------------------
                0.00    0.00       1/1           x264_encoder_close [264]
[277]    0.0    0.00    0.00       1         x264_ratecontrol_delete [277]
                0.00    0.00       5/52192       x264_free [197]
-----------------------------------------------
                0.00    0.00       1/1           x264_encoder_open [191]
[278]    0.0    0.00    0.00       1         x264_ratecontrol_new [278]
                0.00    0.00       3/1427        x264_malloc [205]
                0.00    0.00       1/3950329     x264_emms [193]
                0.00    0.00       1/1           parse_zones [255]
-----------------------------------------------
                0.00    0.00       1/1           x264_encoder_close [264]
[279]    0.0    0.00    0.00       1         x264_ratecontrol_summary [279]
-----------------------------------------------
                0.00    0.00       1/1           x264_encoder_open [191]
[280]    0.0    0.00    0.00       1         x264_rdo_init [280]
-----------------------------------------------
                0.00    0.00       1/1           x264_encoder_open [191]
[281]    0.0    0.00    0.00       1         x264_reduce_fraction [281]
-----------------------------------------------
                0.00    0.00       1/1           x264_encoder_encode [16]
[282]    0.0    0.00    0.00       1         x264_sei_version_write [282]
                0.00    0.00       2/52192       x264_free [197]
                0.00    0.00       1/1           x264_param2string [267]
                0.00    0.00       1/1427        x264_malloc [205]
-----------------------------------------------
                0.00    0.00       1/1           x264_encoder_open [191]
[283]    0.0    0.00    0.00       1         x264_set_aspect_ratio [283]
-----------------------------------------------
                0.00    0.00       1/1           x264_encoder_open [191]
[284]    0.0    0.00    0.00       1         x264_validate_parameters [284]
                0.00    0.00      10/11          x264_validate_levels [234]
                0.00    0.00       1/2           x264_cpu_num_processors [238]
                0.00    0.00       1/2           x264_sps_init [244]
                0.00    0.00       1/371         x264_log [212]
-----------------------------------------------
                0.00    0.00       1/1           x264_encoder_open [191]
[285]    0.0    0.00    0.00       1         x264_zigzag_init [285]
-----------------------------------------------

Index by function name

  [15] Encode_frame (x264.c) [213] predict_size (ratecontrol.c) [13] x264_mb_analyse_p_rd (analyse.c)
  [69] ac_energy_mb (ratecontrol.c) [171] prefetch_fenc_null (mc.c) [158] x264_mb_analyse_transform_rd (analyse.c)
  [98] add16x16_idct (dct.c) [172] prefetch_ref_null (mc.c) [141] x264_mb_cache_fenc_satd (analyse.c)
 [135] add16x16_idct_dc (dct.c) [235] qp2qscale (ratecontrol.c) [28] x264_mb_encode_8x8_chroma
  [46] add4x4_idct (dct.c)   [108] quant_2x2_dc (quant.c) [56] x264_mb_encode_i4x4
  [48] add8x8_idct (dct.c)    [25] quant_4x4 (quant.c)    [40] x264_mb_mc
 [102] add8x8_idct_dc (dct.c) [145] quant_4x4_dc (quant.c) [53] x264_mb_mc_0xywh (macroblock.c)
  [64] block_residual_write_cavlc (cavlc.c) [123] quant_8x8 (quant.c) [186] x264_mb_mc_1xywh (macroblock.c)
  [91] block_residual_write_cavlc (cavlc.c) [71] rate_estimate_qscale (ratecontrol.c) [45] x264_mb_mc_8x8
 [163] bs_write (bs.h)       [221] read_frame_thread      [75] x264_mb_predict_mv
 [160] bs_write1 (bs.h)      [218] read_frame_yuv        [114] x264_mb_predict_mv_16x16
 [169] bs_write_te (bs.h)      [4] refine_subpel (me.c)  [142] x264_mb_predict_mv_pskip
 [173] bs_write_ue (bs.h)    [184] row_bits_so_far (ratecontrol.c) [94] x264_mb_predict_mv_ref16x16
 [183] cavlc_intra4x4_pred_size (cavlc.c) [61] sa8d_8x8 (pixel.c) [266] x264_mc_init
  [93] cavlc_mb_mvd (cavlc.c) [87] scenecut (slicetype.c) [239] x264_mdate
 [127] cavlc_mb_mvd (cavlc.c) [224] set_eop_bsf          [156] x264_me_refine_qpel
 [155] cavlc_qp_delta (cavlc.c) [256] set_param_bsf        [3] x264_me_search_ref
 [161] cavlc_qp_delta (cavlc.c) [34] sub16x16_dct (dct.c) [166] x264_nal_encode
 [215] clip_qscale (ratecontrol.c) [31] sub4x4_dct (dct.c) [216] x264_nal_end (encoder.c)
 [246] close_file_bsf        [121] sub4x4_dct_dc (dct.c) [227] x264_nal_start (encoder.c)
 [247] close_file_thread      [32] sub8x8_dct (dct.c)    [177] x264_noise_reduction_update
 [248] close_file_yuv        [118] sub8x8_dct_dc (dct.c) [267] x264_param2string
 [136] copy_column8 (macroblock.c) [222] update_predictor (ratecontrol.c) [268] x264_param_default
 [144] dct4x4dc (dct.c)      [225] write_nalu_bsf        [269] x264_param_parse
  [97] deblock_h_chroma_c (frame.c) [143] x264_adaptive_quant [240] x264_picture_alloc
 [196] deblock_h_chroma_intra_c (frame.c) [68] x264_adaptive_quant_frame [241] x264_picture_clean
  [90] deblock_h_luma_c (frame.c) [63] x264_analyse_update_cache (analyse.c) [41] x264_pixel_hadamard_ac_16x16 (pixel.c)
 [199] deblock_h_luma_intra_c (frame.c) [257] x264_atof (common.c) [270] x264_pixel_init
  [96] deblock_v_chroma_c (frame.c) [150] x264_coeff_last15 (quant.c) [59] x264_pixel_sa8d_8x8 (pixel.c)
 [174] deblock_v_chroma_intra_c (frame.c) [99] x264_coeff_last16 (quant.c) [7] x264_pixel_sad_16x16 (pixel.c)
  [83] deblock_v_luma_c (frame.c) [151] x264_coeff_last4 (quant.c) [38] x264_pixel_sad_16x8 (pixel.c)
 [165] deblock_v_luma_intra_c (frame.c) [148] x264_coeff_last64 (quant.c) [79] x264_pixel_sad_4x4 (pixel.c)
  [81] dequant_4x4 (quant.c) [119] x264_coeff_level_run15 (quant.c) [39] x264_pixel_sad_8x16 (pixel.c)
 [140] dequant_4x4_dc (quant.c) [78] x264_coeff_level_run16 (quant.c) [8] x264_pixel_sad_8x8 (pixel.c)
 [179] dequant_8x8 (quant.c) [138] x264_coeff_level_run4 (quant.c) [27] x264_pixel_sad_x3_16x16 (pixel.c)
  [66] frame_init_lowres_core (mc.c) [258] x264_cpu_detect [58] x264_pixel_sad_x3_16x8 (pixel.c)
 [249] get_frame_total_thread [238] x264_cpu_num_processors [60] x264_pixel_sad_x3_8x16 (pixel.c)
 [250] get_frame_total_yuv   [259] x264_cqm_delete       [187] x264_pixel_sad_x3_8x4 (pixel.c)
 [220] get_qscale (ratecontrol.c) [260] x264_cqm_init     [29] x264_pixel_sad_x3_8x8 (pixel.c)
  [11] get_ref (mc.c)        [261] x264_dct_init          [22] x264_pixel_sad_x4_16x16 (pixel.c)
 [211] get_zone (ratecontrol.c) [262] x264_dct_init_weights [44] x264_pixel_sad_x4_16x8 (pixel.c)
  [36] hpel_filter (mc.c)    [263] x264_deblock_init      [47] x264_pixel_sad_x4_8x16 (pixel.c)
 [134] idct4x4dc (dct.c)     [100] x264_decimate_score15 (quant.c) [23] x264_pixel_sad_x4_8x8 (pixel.c)
 [251] mbcmp_init (encoder.c) [80] x264_decimate_score16 (quant.c) [17] x264_pixel_satd_16x16 (pixel.c)
  [88] mbtree_propagate_cost (mc.c) [170] x264_denoise_dct (quant.c) [51] x264_pixel_satd_16x8 (pixel.c)
  [24] mc_chroma (mc.c)      [193] x264_emms              [30] x264_pixel_satd_4x4 (pixel.c)
  [86] mc_copy (mc.c)        [264] x264_encoder_close     [73] x264_pixel_satd_4x8 (pixel.c)
 [106] mc_copy_w16 (mc.c)    [233] x264_encoder_delayed_frames [50] x264_pixel_satd_8x16 (pixel.c)
  [92] mc_copy_w8 (mc.c)      [16] x264_encoder_encode     [5] x264_pixel_satd_8x4 (pixel.c)
  [54] mc_luma (mc.c)        [167] x264_encoder_frame_end (encoder.c) [12] x264_pixel_satd_8x8 (pixel.c)
 [252] open_file_bsf         [191] x264_encoder_open      [62] x264_pixel_ssd_16x16 (pixel.c)
 [253] open_file_thread       [33] x264_fdec_filter_row (encoder.c) [188] x264_pixel_ssd_8x16 (pixel.c)
 [254] open_file_yuv         [176] x264_frame_cond_broadcast [82] x264_pixel_ssd_8x8 (pixel.c)
 [255] parse_zones (ratecontrol.c) [198] x264_frame_cond_wait [84] x264_pixel_var_16x16 (pixel.c)
  [42] pixel_hadamard_ac (pixel.c) [223] x264_frame_copy_picture [101] x264_pixel_var_8x8 (pixel.c)
  [67] pixel_var2_8x8 (pixel.c) [49] x264_frame_deblock_row [271] x264_pps_init
 [206] plane_copy (mc.c)     [231] x264_frame_delete     [242] x264_pps_write
 [146] plane_expand_border (frame.c) [168] x264_frame_expand_border [272] x264_predict_16x16_init
 [120] predict_16x16_dc (predict.c) [154] x264_frame_expand_border_filtered [273] x264_predict_4x4_init
 [230] predict_16x16_dc_128 (predict.c) [189] x264_frame_expand_border_lowres [274] x264_predict_8x8_init
 [200] predict_16x16_dc_left (predict.c) [35] x264_frame_filter [275] x264_predict_8x8c_init
 [202] predict_16x16_dc_top (predict.c) [65] x264_frame_init_lowres [137] x264_prefetch_fenc
 [133] predict_16x16_h (predict.c) [232] x264_frame_new  [243] x264_print_intra (encoder.c)
 [194] predict_16x16_mode_available (analyse.c) [210] x264_frame_pop [276] x264_quant_init
  [85] predict_16x16_p (predict.c) [209] x264_frame_pop_unused [277] x264_ratecontrol_delete
 [139] predict_16x16_v (predict.c) [204] x264_frame_push [178] x264_ratecontrol_end
 [112] predict_4x4_dc (predict.c) [203] x264_frame_push_unused [132] x264_ratecontrol_mb
 [229] predict_4x4_dc_128 (predict.c) [207] x264_frame_shift [278] x264_ratecontrol_new
 [195] predict_4x4_dc_left (predict.c) [197] x264_free   [147] x264_ratecontrol_qp
 [175] predict_4x4_dc_top (predict.c) [265] x264_init_vlc_tables [226] x264_ratecontrol_set_estimated_size
 [107] predict_4x4_ddl (predict.c) [37] x264_intra_rd (analyse.c) [72] x264_ratecontrol_start
 [103] predict_4x4_ddr (predict.c) [212] x264_log        [279] x264_ratecontrol_summary
 [128] predict_4x4_h (predict.c) [214] x264_log_default (common.c) [70] x264_rc_analyse_slice
 [110] predict_4x4_hd (predict.c) [192] x264_lowres_context_alloc [10] x264_rd_cost_mb (rdo.c)
 [113] predict_4x4_hu (predict.c) [190] x264_lowres_context_init (slicetype.c) [280] x264_rdo_init
 [129] predict_4x4_mode_available (analyse.c) [2] x264_macroblock_analyse [281] x264_reduce_fraction
 [124] predict_4x4_v (predict.c) [236] x264_macroblock_cache_end [282] x264_sei_version_write
 [105] predict_4x4_vl (predict.c) [237] x264_macroblock_cache_init [283] x264_set_aspect_ratio (encoder.c)
 [109] predict_4x4_vr (predict.c) [74] x264_macroblock_cache_load [219] x264_slice_header_init (encoder.c)
 [122] predict_8x8_ddl (predict.c) [89] x264_macroblock_cache_save [1] x264_slices_write (encoder.c)
 [116] predict_8x8_ddr (predict.c) [9] x264_macroblock_encode [18] x264_slicetype_analyse (slicetype.c)
 [115] predict_8x8_filter (predict.c) [185] x264_macroblock_encode_p4x4 [19] x264_slicetype_decide
 [130] predict_8x8_hd (predict.c) [181] x264_macroblock_encode_p8x8 [20] x264_slicetype_frame_cost (slicetype.c)
 [131] predict_8x8_hu (predict.c) [162] x264_macroblock_encode_skip (macroblock.c) [153] x264_slicetype_frame_cost_recalculate (slicetype.c)
 [126] predict_8x8_vl (predict.c) [57] x264_macroblock_probe_skip [21] x264_slicetype_mb_cost (slicetype.c)
 [117] predict_8x8_vr (predict.c) [52] x264_macroblock_size_cavlc (cavlc.c) [244] x264_sps_init
 [104] predict_8x8c_dc (predict.c) [217] x264_macroblock_slice_init [245] x264_sps_write
 [228] predict_8x8c_dc_128 (predict.c) [152] x264_macroblock_tree_finish (slicetype.c) [182] x264_thread_sync_ratecontrol
 [164] predict_8x8c_dc_left (predict.c) [55] x264_macroblock_tree_propagate (slicetype.c) [208] x264_thread_sync_stat (encoder.c)
 [201] predict_8x8c_dc_top (predict.c) [76] x264_macroblock_write_cavlc [234] x264_validate_levels
 [111] predict_8x8c_h (predict.c) [205] x264_malloc      [284] x264_validate_parameters (encoder.c)
  [77] predict_8x8c_p (predict.c) [6] x264_mb_analyse_inter_p16x16 (analyse.c) [285] x264_zigzag_init
 [125] predict_8x8c_v (predict.c) [26] x264_mb_analyse_intra (analyse.c) [95] zigzag_scan_4x4_frame (dct.c)
 [159] predict_8x8chroma_mode_available (analyse.c) [43] x264_mb_analyse_intra_chroma (analyse.c) [149] zigzag_scan_8x8_field (dct.c)
 [180] predict_row_size_sum (ratecontrol.c) [157] x264_mb_analyse_load_costs (analyse.c)
