Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00       1/1           x264_validate_parameters [339]
                0.00    0.00       1/1           x264_set_aspect_ratio [337]
                0.00    0.00       1/1           x264_reduce_fraction [335]
                0.00    0.00       1/2           x264_sps_init [300]
                0.00    0.00       1/1           x264_pps_init [324]
                0.00    0.00       1/5           x264_validate_levels [298]
                0.00    0.00       1/1           x264_rdo_init [334]
                0.00    0.00       1/1           x264_predict_16x16_init [326]
                0.00    0.00       1/1           x264_predict_8x8c_init [329]
                0.00    0.00       1/1           x264_predict_8x8_init [328]
                0.00    0.00       1/1           x264_predict_4x4_init [327]
                0.00    0.00       1/1           x264_pixel_init [323]
                0.00    0.00       1/1           x264_dct_init [313]
                0.00    0.00       1/1           x264_zigzag_init [340]
                0.00    0.00       1/1           x264_mc_init [318]
                0.00    0.00       1/1           x264_quant_init [330]
                0.00    0.00       1/1           x264_dct_init_weights [314]
                0.00    0.00       1/1           mbcmp_init [305]
                0.00    0.00       1/226         x264_frame_pop_unused [259]
                0.00    0.00       1/1           x264_macroblock_cache_init [317]
                0.00    0.00       1/1           x264_ratecontrol_new [332]
-----------------------------------------------
                0.00    0.00   93235/888875      block_residual_write_cabac [76]
                0.02    0.00  795640/888875      block_residual_write_cabac [73]
[129]    0.1    0.02    0.00  888875         x264_coeff_last16 [129]
-----------------------------------------------
                0.00    0.00  127651/656813      mc_luma [84]
                0.00    0.00  144250/656813      mc_copy_w16 [179]
                0.01    0.00  384912/656813      mc_copy_w8 [126]
[130]    0.1    0.02    0.00  656813         mc_copy [130]
-----------------------------------------------
                0.01    0.00   47132/167069      x264_mb_encode_i8x8 [81]
                0.01    0.00  119937/167069      x264_macroblock_encode [11]
[131]    0.1    0.02    0.00  167069         dequant_8x8 [131]
-----------------------------------------------
                0.00    0.00   30096/148896      x264_frame_deblock_row [109]
                0.00    0.00   59400/148896      x264_macroblock_cache_load [97]
                0.00    0.00   59400/148896      x264_macroblock_cache_save [95]
[132]    0.1    0.01    0.01  148896         x264_prefetch_fenc [132]
                0.01    0.00  148896/148896      prefetch_fenc_null [149]
-----------------------------------------------
                0.00    0.00     339/146401      x264_macroblock_encode [11]
                0.01    0.00   58546/146401      x264_mb_analyse_intra [33]
                0.01    0.00   87516/146401      x264_slicetype_mb_cost [17]
[133]    0.1    0.02    0.00  146401         predict_8x8_vl [133]
-----------------------------------------------
                0.00    0.00    6794/146262      x264_macroblock_encode [11]
                0.01    0.00   51952/146262      x264_mb_analyse_intra_chroma [83]
                0.01    0.00   87516/146262      x264_slicetype_mb_cost [17]
[134]    0.1    0.02    0.00  146262         predict_8x8c_dc [134]
-----------------------------------------------
                0.02    0.00  112646/112646      x264_macroblock_encode [11]
[135]    0.1    0.02    0.00  112646         x264_decimate_score64 [135]
-----------------------------------------------
                                                 <spontaneous>
[136]    0.1    0.02    0.00                 __chkstk [136]
-----------------------------------------------
                0.00    0.02    3139/3139        x264_mb_analyse_inter_p16x16 [26]
[137]    0.1    0.00    0.02    3139         x264_macroblock_probe_skip [137]
                0.00    0.01   11889/1130087     sub8x8_dct [39]
                0.01    0.00   38378/4161037     quant_4x4 [40]
                0.00    0.00    3139/482194      mc_luma [84]
                0.00    0.00    2920/4172374     mc_chroma [32]
                0.00    0.00    2920/569408      x264_pixel_ssd_8x8 [82]
                0.00    0.00    6072/1225106     zigzag_scan_4x4_frame [89]
                0.00    0.00    5916/688049      x264_decimate_score16 [143]
                0.00    0.00    1871/362064      quant_2x2_dc [144]
                0.00    0.00     156/74423       x264_decimate_score15 [207]
-----------------------------------------------
                0.00    0.00   82276/182076      x264_mb_analyse_inter_b8x8 [19]
                0.01    0.00   99800/182076      x264_analyse_update_cache [94]
[138]    0.1    0.01    0.00  182076         x264_mb_cache_mv_b8x8 [138]
                0.00    0.00   87197/246121      x264_mb_load_mv_direct8x8 [145]
-----------------------------------------------
                0.01    0.00   59004/59004       x264_slice_write [5]
[139]    0.0    0.01    0.00   59004         x264_cabac_mb_skip [139]
                0.00    0.00   59004/4896943     x264_cabac_encode_decision_c [78]
-----------------------------------------------
                0.00    0.01  145628/145628      x264_macroblock_size_cabac [54]
[140]    0.0    0.00    0.01  145628         x264_cabac_mb8x8_mvd [140]
                0.00    0.01  145628/427072      x264_cabac_mb_mvd [112]
-----------------------------------------------
                0.00    0.01   33600/33600       x264_macroblock_write_cabac [64]
[141]    0.0    0.00    0.01   33600         x264_cabac_mb8x8_mvd [141]
                0.00    0.01   33600/92059       x264_cabac_mb_mvd [121]
-----------------------------------------------
                0.00    0.00   86011/829373      x264_cabac_mb_mvd [121]
                0.01    0.00  743362/829373      block_residual_write_cabac [76]
[142]    0.0    0.01    0.00  829373         x264_cabac_encode_bypass [142]
-----------------------------------------------
                0.00    0.00    5916/688049      x264_macroblock_probe_skip [137]
                0.01    0.00  682133/688049      x264_macroblock_encode [11]
[143]    0.0    0.01    0.00  688049         x264_decimate_score16 [143]
-----------------------------------------------
                0.00    0.00    1871/362064      x264_macroblock_probe_skip [137]
                0.01    0.00  360193/362064      x264_mb_encode_8x8_chroma [34]
[144]    0.0    0.01    0.00  362064         quant_2x2_dc [144]
-----------------------------------------------
                0.00    0.00   87197/246121      x264_mb_cache_mv_b8x8 [138]
                0.01    0.00  158924/246121      x264_analyse_update_cache [94]
[145]    0.0    0.01    0.00  246121         x264_mb_load_mv_direct8x8 [145]
-----------------------------------------------
                0.01    0.00  235873/235873      x264_macroblock_size_cabac [54]
[146]    0.0    0.01    0.00  235873         x264_cabac_mb_type [146]
-----------------------------------------------
                0.01    0.00  179228/179228      x264_analyse_update_cache [94]
[147]    0.0    0.01    0.00  179228         x264_mb_cache_mv_p8x8 [147]
-----------------------------------------------
                0.00    0.00    5984/152612      x264_macroblock_encode [11]
                0.00    0.00   59112/152612      x264_mb_analyse_intra [33]
                0.01    0.00   87516/152612      x264_slicetype_mb_cost [17]
[148]    0.0    0.01    0.00  152612         predict_8x8_filter [148]
-----------------------------------------------
                0.01    0.00  148896/148896      x264_prefetch_fenc [132]
[149]    0.0    0.01    0.00  148896         prefetch_fenc_null [149]
-----------------------------------------------
                0.00    0.00     474/147412      x264_macroblock_encode [11]
                0.00    0.00   59422/147412      x264_mb_analyse_intra [33]
                0.01    0.00   87516/147412      x264_slicetype_mb_cost [17]
[150]    0.0    0.01    0.00  147412         predict_8x8_hu [150]
-----------------------------------------------
                0.00    0.00    3574/145636      x264_macroblock_encode [11]
                0.00    0.00   54546/145636      x264_mb_analyse_intra_chroma [83]
                0.01    0.00   87516/145636      x264_slicetype_mb_cost [17]
[151]    0.0    0.01    0.00  145636         predict_8x8c_v [151]
-----------------------------------------------
                0.00    0.00     297/143246      x264_macroblock_encode [11]
                0.00    0.00   55433/143246      x264_mb_analyse_intra [33]
                0.01    0.00   87516/143246      x264_slicetype_mb_cost [17]
[152]    0.0    0.01    0.00  143246         predict_8x8_ddr [152]
-----------------------------------------------
                0.01    0.00  118800/118800      ac_energy_mb [104]
[153]    0.0    0.01    0.00  118800         x264_pixel_var_8x8 [153]
-----------------------------------------------
                0.00    0.00     674/110480      x264_macroblock_encode [11]
                0.01    0.00  109806/110480      x264_mb_analyse_intra [33]
[154]    0.0    0.01    0.00  110480         predict_4x4_ddl [154]
-----------------------------------------------
                0.01    0.00   93990/93990       x264_frame_deblock_row [109]
[155]    0.0    0.01    0.00   93990         deblock_v_chroma_c [155]
-----------------------------------------------
                0.00    0.00      40/72416       x264_mb_encode_i16x16 [123]
                0.01    0.00   72376/72416       x264_mb_encode_8x8_chroma [34]
[156]    0.0    0.01    0.00   72416         x264_quant_dc_trellis [156]
-----------------------------------------------
                0.01    0.00   69954/69954       x264_frame_deblock_row [109]
[157]    0.0    0.01    0.00   69954         deblock_h_luma_c [157]
-----------------------------------------------
                0.00    0.00     723/60705       x264_macroblock_encode [11]
                0.01    0.00   59982/60705       x264_mb_analyse_intra [33]
[158]    0.0    0.01    0.00   60705         predict_8x8_dc [158]
-----------------------------------------------
                0.01    0.00   59400/59400       x264_macroblock_analyse [7]
[159]    0.0    0.01    0.00   59400         x264_adaptive_quant [159]
                0.00    0.00   59400/179339      x264_emms [193]
-----------------------------------------------
                0.01    0.00   59400/59400       x264_macroblock_analyse [7]
[160]    0.0    0.01    0.00   59400         x264_mb_analyse_init [160]
-----------------------------------------------
                0.01    0.00   59400/59400       x264_slice_write [5]
[161]    0.0    0.01    0.00   59400         x264_ratecontrol_mb [161]
                0.00    0.00   59400/179339      x264_emms [193]
-----------------------------------------------
                0.00    0.00    5251/51459       block_residual_write_cabac [76]
                0.01    0.00   46208/51459       block_residual_write_cabac [73]
[162]    0.0    0.01    0.00   51459         x264_coeff_last15 [162]
-----------------------------------------------
                0.00    0.00    2612/38984       x264_mb_mc [36]
                0.00    0.00    5146/38984       x264_mb_analyse_inter_b16x8 [67]
                0.01    0.00   31226/38984       x264_me_refine_bidir_satd [50]
[163]    0.0    0.01    0.00   38984         pixel_avg_16x8 [163]
-----------------------------------------------
                0.00    0.00    2081/28978       x264_mb_mc [36]
                0.00    0.00    4912/28978       x264_mb_analyse_inter_b8x16 [70]
                0.01    0.00   21985/28978       x264_me_refine_bidir_satd [50]
[164]    0.0    0.01    0.00   28978         pixel_avg_8x16 [164]
-----------------------------------------------
                0.00    0.00     600/8808        x264_frame_expand_border_lowres [183]
                0.00    0.00    4104/8808        x264_frame_expand_border [177]
                0.00    0.00    4104/8808        x264_frame_expand_border_filtered [178]
[165]    0.0    0.01    0.00    8808         plane_expand_border [165]
-----------------------------------------------
                0.01    0.00     150/150         x264_slice_write [5]
[166]    0.0    0.01    0.00     150         x264_cabac_context_init [166]
-----------------------------------------------
                0.01    0.00       1/1           x264_encoder_open [128]
[167]    0.0    0.01    0.00       1         x264_cqm_init [167]
                0.00    0.00      10/4867        x264_malloc [233]
-----------------------------------------------
                0.01    0.00       1/1           x264_encoder_open [128]
[168]    0.0    0.01    0.00       1         x264_deblock_init [168]
-----------------------------------------------
                                                 <spontaneous>
[169]    0.0    0.01    0.00                 log2f [169]
-----------------------------------------------
                                                 <spontaneous>
[170]    0.0    0.01    0.00                 memcpy [170]
-----------------------------------------------
                0.01    0.00   48350/48350       x264_macroblock_write_cabac [64]
[171]    0.0    0.01    0.00   48350         x264_cabac_mb_cbp_chroma [171]
                0.00    0.00   56706/4896943     x264_cabac_encode_decision_c [78]
-----------------------------------------------
                0.00    0.01   29700/29700       x264_macroblock_cache_load [97]
[172]    0.0    0.00    0.01   29700         x264_mb_predict_mv_pskip [172]
                0.01    0.00   26192/252031      x264_mb_predict_mv_16x16 [99]
-----------------------------------------------
                0.00    0.01   48390/48390       x264_macroblock_write_cabac [64]
[173]    0.0    0.00    0.01   48390         x264_cabac_mb_type [173]
                0.01    0.00  166393/4896943     x264_cabac_encode_decision_c [78]
                0.00    0.00      40/59290       x264_cabac_encode_terminal [215]
-----------------------------------------------
                0.00    0.01    2093/2093        x264_mb_encode_i16x16 [123]
[174]    0.0    0.00    0.01    2093         add16x16_idct [174]
                0.00    0.01    8372/327346      add8x8_idct [69]
-----------------------------------------------
                0.01    0.00  338683/338683      x264_macroblock_size_cabac [54]
[175]    0.0    0.01    0.00  338683         x264_cabac_mb_ref [175]
-----------------------------------------------
                                                 <spontaneous>
[176]    0.0    0.01    0.00                 x264_i8x8_chroma_size_cabac [176]
-----------------------------------------------
                0.00    0.00    1368/1368        x264_fdec_filter_row [63]
[177]    0.0    0.00    0.00    1368         x264_frame_expand_border [177]
                0.00    0.00    4104/8808        plane_expand_border [165]
-----------------------------------------------
                0.00    0.00    1368/1368        x264_fdec_filter_row [63]
[178]    0.0    0.00    0.00    1368         x264_frame_expand_border_filtered [178]
                0.00    0.00    4104/8808        plane_expand_border [165]
-----------------------------------------------
                0.00    0.00    6622/144250      x264_macroblock_encode [11]
                0.00    0.00   18828/144250      x264_mb_analyse_intra [33]
                0.00    0.00   59400/144250      x264_macroblock_cache_load [97]
                0.00    0.00   59400/144250      x264_macroblock_cache_save [95]
[179]    0.0    0.00    0.00  144250         mc_copy_w16 [179]
                0.00    0.00  144250/656813      mc_copy [130]
-----------------------------------------------
                0.00    0.00   35791/35791       x264_macroblock_write_cabac [64]
[180]    0.0    0.00    0.00   35791         x264_cabac_mb_qp_delta [180]
                0.00    0.00  102175/4896943     x264_cabac_encode_decision_c [78]
-----------------------------------------------
                0.00    0.00   74401/74401       x264_macroblock_write_cabac [64]
[181]    0.0    0.00    0.00   74401         x264_cabac_mb_ref [181]
                0.00    0.00   90744/4896943     x264_cabac_encode_decision_c [78]
-----------------------------------------------
                0.00    0.00   12244/12244       x264_macroblock_write_cabac [64]
[182]    0.0    0.00    0.00   12244         x264_cabac_mb_intra4x4_pred_mode [182]
                0.00    0.00   32623/4896943     x264_cabac_encode_decision_c [78]
-----------------------------------------------
                0.00    0.00     150/150         x264_frame_init_lowres [88]
[183]    0.0    0.00    0.00     150         x264_frame_expand_border_lowres [183]
                0.00    0.00     600/8808        plane_expand_border [165]
-----------------------------------------------
                0.00    0.00       1/153         x264_lowres_context_alloc [186]
                0.00    0.00      76/153         x264_slicetype_analyse [15]
                0.00    0.00      76/153         x264_rc_analyse_slice [108]
[184]    0.0    0.00    0.00     153         x264_lowres_context_init [184]
                0.00    0.00     153/59157       x264_mb_analyse_load_costs [119]
-----------------------------------------------
                0.00    0.00    1349/1349        x264_macroblock_write_cabac [64]
[185]    0.0    0.00    0.00    1349         x264_cabac_mb_intra_chroma_pred_mode [185]
                0.00    0.00    2200/4896943     x264_cabac_encode_decision_c [78]
-----------------------------------------------
                0.00    0.00       1/1           x264_encoder_open [128]
[186]    0.0    0.00    0.00       1         x264_lowres_context_alloc [186]
                0.00    0.00       1/153         x264_lowres_context_init [184]
-----------------------------------------------
                0.00    0.00  237600/237600      x264_macroblock_cache_load [97]
[189]    0.0    0.00    0.00  237600         copy_column8 [189]
-----------------------------------------------
                0.00    0.00  233439/233439      x264_macroblock_size_cabac [54]
[190]    0.0    0.00    0.00  233439         x264_cabac_mb_cbp_chroma [190]
-----------------------------------------------
                0.00    0.00  233439/233439      x264_macroblock_size_cabac [54]
[191]    0.0    0.00    0.00  233439         x264_cabac_mb_cbp_luma [191]
-----------------------------------------------
                0.00    0.00   47132/203103      x264_mb_encode_i8x8 [81]
                0.00    0.00  155971/203103      x264_macroblock_encode [11]
[192]    0.0    0.00    0.00  203103         zigzag_scan_8x8_frame [192]
-----------------------------------------------
                0.00    0.00       1/179339      x264_ratecontrol_new [332]
                0.00    0.00      14/179339      x264_mb_analyse_load_costs [119]
                0.00    0.00      76/179339      x264_slicetype_frame_cost_recalculate [290]
                0.00    0.00      76/179339      x264_macroblock_tree_finish [289]
                0.00    0.00     150/179339      x264_ratecontrol_start [107]
                0.00    0.00     150/179339      x264_ratecontrol_end [282]
                0.00    0.00     300/179339      x264_encoder_frame_end [278]
                0.00    0.00     372/179339      x264_slicetype_frame_cost [18]
                0.00    0.00   59400/179339      ac_energy_mb [104]
                0.00    0.00   59400/179339      x264_adaptive_quant [159]
                0.00    0.00   59400/179339      x264_ratecontrol_mb [161]
[193]    0.0    0.00    0.00  179339         x264_emms [193]
-----------------------------------------------
                0.00    0.00   85079/172595      x264_mb_analyse_inter_p16x16 [26]
                0.00    0.00   87516/172595      x264_mb_analyse_inter_b16x16 [27]
[194]    0.0    0.00    0.00  172595         x264_mb_predict_mv_ref16x16 [194]
-----------------------------------------------
                0.00    0.00  166397/166397      x264_mb_analyse_intra [33]
[195]    0.0    0.00    0.00  166397         predict_4x4_mode_available [195]
-----------------------------------------------
                0.00    0.00    4506/147184      x264_macroblock_encode [11]
                0.00    0.00   55162/147184      x264_mb_analyse_intra_chroma [83]
                0.00    0.00   87516/147184      x264_slicetype_mb_cost [17]
[196]    0.0    0.00    0.00  147184         predict_8x8c_h [196]
-----------------------------------------------
                0.00    0.00    3688/139313      x264_macroblock_encode [11]
                0.00    0.00  135625/139313      x264_mb_analyse_intra [33]
[197]    0.0    0.00    0.00  139313         predict_4x4_h [197]
-----------------------------------------------
                0.00    0.00   46143/133827      block_residual_write_cabac [76]
                0.00    0.00   87684/133827      block_residual_write_cabac_8x8 [118]
[198]    0.0    0.00    0.00  133827         x264_coeff_last64 [198]
-----------------------------------------------
                0.00    0.00    2930/125290      x264_macroblock_encode [11]
                0.00    0.00  122360/125290      x264_mb_analyse_intra [33]
[199]    0.0    0.00    0.00  125290         predict_4x4_v [199]
-----------------------------------------------
                0.00    0.00    1332/124742      x264_macroblock_encode [11]
                0.00    0.00  123410/124742      x264_mb_analyse_intra [33]
[200]    0.0    0.00    0.00  124742         predict_4x4_dc [200]
-----------------------------------------------
                0.00    0.00     673/110269      x264_macroblock_encode [11]
                0.00    0.00  109596/110269      x264_mb_analyse_intra [33]
[201]    0.0    0.00    0.00  110269         predict_4x4_vl [201]
-----------------------------------------------
                0.00    0.00     902/109242      x264_macroblock_encode [11]
                0.00    0.00  108340/109242      x264_mb_analyse_intra [33]
[202]    0.0    0.00    0.00  109242         predict_4x4_hu [202]
-----------------------------------------------
                0.00    0.00     778/106354      x264_macroblock_encode [11]
                0.00    0.00  105576/106354      x264_mb_analyse_intra [33]
[203]    0.0    0.00    0.00  106354         predict_4x4_hd [203]
-----------------------------------------------
                0.00    0.00     740/105856      x264_macroblock_encode [11]
                0.00    0.00  105116/105856      x264_mb_analyse_intra [33]
[204]    0.0    0.00    0.00  105856         predict_4x4_ddr [204]
-----------------------------------------------
                0.00    0.00     674/105426      x264_macroblock_encode [11]
                0.00    0.00  104752/105426      x264_mb_analyse_intra [33]
[205]    0.0    0.00    0.00  105426         predict_4x4_vr [205]
-----------------------------------------------
                0.00    0.00   96288/96288       x264_frame_deblock_row [109]
[206]    0.0    0.00    0.00   96288         deblock_h_chroma_c [206]
-----------------------------------------------
                0.00    0.00     156/74423       x264_macroblock_probe_skip [137]
                0.00    0.00    3509/74423       x264_mb_encode_i16x16 [123]
                0.00    0.00   70758/74423       x264_mb_encode_8x8_chroma [34]
[207]    0.0    0.00    0.00   74423         x264_decimate_score15 [207]
-----------------------------------------------
                0.00    0.00    1569/73974       x264_macroblock_encode [11]
                0.00    0.00   72405/73974       x264_mb_analyse_intra [33]
[208]    0.0    0.00    0.00   73974         predict_8x8_h [208]
-----------------------------------------------
                0.00    0.00   68944/68944       x264_macroblock_size_cabac [54]
[209]    0.0    0.00    0.00   68944         x264_cabac_mb_intra4x4_pred_mode [209]
-----------------------------------------------
                0.00    0.00   67696/67696       x264_frame_deblock_row [109]
[210]    0.0    0.00    0.00   67696         deblock_v_luma_c [210]
-----------------------------------------------
                0.00    0.00    1202/65170       x264_macroblock_encode [11]
                0.00    0.00   63968/65170       x264_mb_analyse_intra [33]
[211]    0.0    0.00    0.00   65170         predict_8x8_v [211]
-----------------------------------------------
                0.00    0.00     150/59550       x264_encoder_encode [4]
                0.00    0.00   59400/59550       x264_macroblock_analyse [7]
[212]    0.0    0.00    0.00   59550         x264_ratecontrol_qp [212]
-----------------------------------------------
                0.00    0.00   59400/59400       x264_macroblock_analyse [7]
[213]    0.0    0.00    0.00   59400         prefetch_ref_null [213]
-----------------------------------------------
                0.00    0.00   59400/59400       x264_slice_write [5]
[214]    0.0    0.00    0.00   59400         x264_bitstream_check_buffer [214]
-----------------------------------------------
                0.00    0.00      40/59290       x264_cabac_mb_type [173]
                0.00    0.00   59250/59290       x264_slice_write [5]
[215]    0.0    0.00    0.00   59290         x264_cabac_encode_terminal [215]
-----------------------------------------------
                0.00    0.00   49237/49237       x264_mb_analyse_intra [33]
[216]    0.0    0.00    0.00   49237         predict_16x16_mode_available [216]
-----------------------------------------------
                0.00    0.00    1087/47843       x264_macroblock_encode [11]
                0.00    0.00   46756/47843       x264_mb_analyse_intra [33]
[217]    0.0    0.00    0.00   47843         predict_16x16_h [217]
-----------------------------------------------
                0.00    0.00       1/47801       Encode [1]
                0.00    0.00       1/47801       x264_picture_clean [322]
                0.00    0.00       2/47801       Encode_frame [3]
                0.00    0.00       2/47801       x264_sei_version_write [336]
                0.00    0.00       2/47801       x264_encoder_close [315]
                0.00    0.00       5/47801       x264_ratecontrol_delete [331]
                0.00    0.00      10/47801       x264_cqm_delete [312]
                0.00    0.00      78/47801       x264_macroblock_cache_end [316]
                0.00    0.00   47700/47801       x264_frame_delete [292]
[218]    0.0    0.00    0.00   47801         x264_free [218]
-----------------------------------------------
                0.00    0.00     421/47101       x264_macroblock_encode [11]
                0.00    0.00   46680/47101       x264_mb_analyse_intra [33]
[219]    0.0    0.00    0.00   47101         predict_16x16_v [219]
-----------------------------------------------
                0.00    0.00     380/44727       x264_macroblock_encode [11]
                0.00    0.00   44347/44727       x264_mb_analyse_intra [33]
[220]    0.0    0.00    0.00   44727         predict_16x16_dc [220]
-----------------------------------------------
                0.00    0.00    9736/40660       block_residual_write_cabac [76]
                0.00    0.00   30924/40660       block_residual_write_cabac [73]
[221]    0.0    0.00    0.00   40660         x264_coeff_last4 [221]
-----------------------------------------------
                0.00    0.00   31225/31225       x264_mb_encode_8x8_chroma [34]
[222]    0.0    0.00    0.00   31225         add8x8_idct_dc [222]
-----------------------------------------------
                0.00    0.00   28953/28953       x264_mb_analyse_intra_chroma [83]
[223]    0.0    0.00    0.00   28953         predict_8x8chroma_mode_available [223]
-----------------------------------------------
                0.00    0.00     762/15796       block_residual_write_cabac [76]
                0.00    0.00   15034/15796       x264_cabac_mb_mvd [121]
[224]    0.0    0.00    0.00   15796         x264_cabac_encode_ue_bypass [224]
-----------------------------------------------
                0.00    0.00    5146/12438       x264_mb_analyse_inter_b16x8 [67]
                0.00    0.00    7292/12438       x264_analyse_update_cache [94]
[225]    0.0    0.00    0.00   12438         x264_mb_cache_mv_b16x8 [225]
-----------------------------------------------
                0.00    0.00    4912/11930       x264_mb_analyse_inter_b8x16 [70]
                0.00    0.00    7018/11930       x264_analyse_update_cache [94]
[226]    0.0    0.00    0.00   11930         x264_mb_cache_mv_b8x16 [226]
-----------------------------------------------
                0.00    0.00    1428/10695       x264_macroblock_encode_pskip [249]
                0.00    0.00    9267/10695       x264_macroblock_encode [11]
[227]    0.0    0.00    0.00   10695         x264_macroblock_encode_skip [227]
-----------------------------------------------
                0.00    0.00    9056/9056        x264_macroblock_size_cabac [54]
[228]    0.0    0.00    0.00    9056         x264_cabac_mb_intra_chroma_pred_mode [228]
-----------------------------------------------
                0.00    0.00     446/7692        x264_macroblock_encode [11]
                0.00    0.00    7246/7692        x264_mb_analyse_intra [33]
[229]    0.0    0.00    0.00    7692         predict_4x4_dc_top [229]
-----------------------------------------------
                0.00    0.00    2594/7118        x264_mb_analyse_intra_chroma [83]
                0.00    0.00    4524/7118        x264_macroblock_encode [11]
[230]    0.0    0.00    0.00    7118         predict_8x8c_dc_top [230]
-----------------------------------------------
                0.00    0.00    5224/5224        x264_mb_mc [36]
[231]    0.0    0.00    0.00    5224         pixel_avg_8x4 [231]
-----------------------------------------------
                0.00    0.00    5141/5141        x264_me_refine_bidir_satd [50]
[232]    0.0    0.00    0.00    5141         memzero_aligned [232]
-----------------------------------------------
                0.00    0.00       1/4867        x264_sei_version_write [336]
                0.00    0.00       1/4867        x264_picture_alloc [321]
                0.00    0.00       1/4867        x264_param2string [319]
                0.00    0.00       2/4867        Encode_frame [3]
                0.00    0.00       2/4867        x264_encoder_open [128]
                0.00    0.00       3/4867        x264_ratecontrol_new [332]
                0.00    0.00      10/4867        x264_cqm_init [167]
                0.00    0.00      14/4867        x264_mb_analyse_load_costs [119]
                0.00    0.00      18/4867        x264_macroblock_cache_init [317]
                0.00    0.00    4815/4867        x264_frame_new [293]
[233]    0.0    0.00    0.00    4867         x264_malloc [233]
-----------------------------------------------
                0.00    0.00     374/4632        x264_macroblock_encode [11]
                0.00    0.00    4258/4632        x264_mb_analyse_intra [33]
[234]    0.0    0.00    0.00    4632         predict_8x8_dc_top [234]
-----------------------------------------------
                0.00    0.00    4162/4162        x264_mb_mc [36]
[235]    0.0    0.00    0.00    4162         pixel_avg_4x8 [235]
-----------------------------------------------
                0.00    0.00     538/3748        x264_macroblock_encode [11]
                0.00    0.00    3210/3748        x264_mb_analyse_intra_chroma [83]
[236]    0.0    0.00    0.00    3748         predict_8x8c_dc_left [236]
-----------------------------------------------
                0.00    0.00      29/3670        x264_macroblock_encode [11]
                0.00    0.00    3641/3670        x264_mb_analyse_intra [33]
[237]    0.0    0.00    0.00    3670         predict_8x8_dc_left [237]
-----------------------------------------------
                0.00    0.00    3274/3274        x264_frame_deblock_row [109]
[238]    0.0    0.00    0.00    3274         deblock_v_chroma_intra_c [238]
-----------------------------------------------
                0.00    0.00    2984/2984        x264_frame_deblock_row [109]
[239]    0.0    0.00    0.00    2984         deblock_h_chroma_intra_c [239]
-----------------------------------------------
                0.00    0.00     354/2687        x264_macroblock_encode [11]
                0.00    0.00    2333/2687        x264_mb_analyse_intra [33]
[240]    0.0    0.00    0.00    2687         predict_16x16_dc_top [240]
-----------------------------------------------
                0.00    0.00    2474/2474        x264_mb_encode_i16x16 [123]
[241]    0.0    0.00    0.00    2474         dct4x4dc [241]
-----------------------------------------------
                0.00    0.00      30/2439        x264_macroblock_encode [11]
                0.00    0.00    2409/2439        x264_mb_analyse_intra [33]
[242]    0.0    0.00    0.00    2439         predict_16x16_dc_left [242]
-----------------------------------------------
                0.00    0.00    2434/2434        x264_mb_encode_i16x16 [123]
[243]    0.0    0.00    0.00    2434         quant_4x4_dc [243]
-----------------------------------------------
                0.00    0.00    2390/2390        x264_mb_encode_i16x16 [123]
[244]    0.0    0.00    0.00    2390         dequant_4x4_dc [244]
-----------------------------------------------
                0.00    0.00    2390/2390        x264_mb_encode_i16x16 [123]
[245]    0.0    0.00    0.00    2390         idct4x4dc [245]
-----------------------------------------------
                0.00    0.00      37/2296        x264_macroblock_encode [11]
                0.00    0.00    2259/2296        x264_mb_analyse_intra [33]
[246]    0.0    0.00    0.00    2296         predict_4x4_dc_left [246]
-----------------------------------------------
                0.00    0.00    1696/1696        x264_frame_deblock_row [109]
[247]    0.0    0.00    0.00    1696         deblock_v_luma_intra_c [247]
-----------------------------------------------
                0.00    0.00    1553/1553        x264_frame_deblock_row [109]
[248]    0.0    0.00    0.00    1553         deblock_h_luma_intra_c [248]
-----------------------------------------------
                0.00    0.00    1428/1428        x264_macroblock_encode [11]
[249]    0.0    0.00    0.00    1428         x264_macroblock_encode_pskip [249]
                0.00    0.00    1428/10695       x264_macroblock_encode_skip [227]
-----------------------------------------------
                0.00    0.00     973/973         x264_slice_header_write [285]
[250]    0.0    0.00    0.00     973         bs_write_ue_big [250]
-----------------------------------------------
                0.00    0.00     222/597         x264_frame_push_unused [260]
                0.00    0.00     375/597         x264_encoder_encode [4]
[251]    0.0    0.00    0.00     597         x264_frame_push [251]
-----------------------------------------------
                0.00    0.00     450/450         x264_frame_copy_picture [279]
[252]    0.0    0.00    0.00     450         plane_copy [252]
-----------------------------------------------
                0.00    0.00     450/450         x264_encoder_frame_end [278]
[253]    0.0    0.00    0.00     450         x264_thread_sync_stat [253]
-----------------------------------------------
                0.00    0.00     372/372         x264_encoder_encode [4]
[254]    0.0    0.00    0.00     372         x264_frame_shift [254]
-----------------------------------------------
                0.00    0.00     314/314         x264_mb_encode_i16x16 [123]
[255]    0.0    0.00    0.00     314         add16x16_idct_dc [255]
-----------------------------------------------
                0.00    0.00      13/309         x264_macroblock_encode [11]
                0.00    0.00     296/309         x264_mb_analyse_intra [33]
[256]    0.0    0.00    0.00     309         predict_8x8_dc_128 [256]
-----------------------------------------------
                0.00    0.00     150/308         x264_mb_analyse_intra_chroma [83]
                0.00    0.00     158/308         x264_macroblock_encode [11]
