Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.12    0.00   47627/47627       x264_pixel_ssd_16x16 [40]
                0.01    0.10   45107/45107       x264_macroblock_size_cavlc [43]
                0.00    0.10   47627/47627       x264_pixel_hadamard_ac_16x16 [45]
                0.04    0.00   95254/124350      x264_pixel_ssd_8x8 [66]
-----------------------------------------------
                0.21    0.00  417698/2265280     x264_me_search_ref [6]
                0.91    0.00 1847582/2265280     refine_subpel [7]
[13]    10.9    1.12    0.00 2265280         get_ref [13]
-----------------------------------------------
                0.00    0.01       1/76          x264_rc_analyse_slice [72]
                0.00    0.97      75/76          x264_slicetype_decide [15]
[14]     9.6    0.00    0.98      76         x264_slicetype_analyse [14]
                0.00    0.90    2107/2257        x264_slicetype_frame_cost [16]
                0.05    0.00    2106/2106        x264_macroblock_tree_propagate [69]
                0.00    0.03      75/75          scenecut [78]
                0.00    0.00      75/29455       x264_mb_analyse_load_costs [88]
                0.00    0.00      75/75          x264_macroblock_tree_finish [114]
-----------------------------------------------
                0.00    0.97      75/75          x264_encoder_encode [3]
[15]     9.5    0.00    0.97      75         x264_slicetype_decide [15]
                0.00    0.97      75/76          x264_slicetype_analyse [14]
-----------------------------------------------
                0.00    0.03      75/2257        scenecut [78]
                0.00    0.03      75/2257        x264_rc_analyse_slice [72]
                0.00    0.90    2107/2257        x264_slicetype_analyse [14]
[16]     9.4    0.00    0.96    2257         x264_slicetype_frame_cost [16]
                0.01    0.95   29700/29700       x264_slicetype_mb_cost [17]
                0.00    0.00      75/89638       x264_emms [91]
-----------------------------------------------
                0.01    0.95   29700/29700       x264_slicetype_frame_cost [16]
[17]     9.4    0.01    0.95   29700         x264_slicetype_mb_cost [17]
                0.01    0.79   29304/245900      x264_me_search_ref [6]
                0.01    0.12  297000/1680416     x264_pixel_satd_8x8 [20]
                0.01    0.00   29700/29700       predict_8x8_ddr [99]
                0.01    0.00   29700/148500      mc_copy_w8 [74]
                0.00    0.00   29700/62288       predict_8x8c_p [94]
                0.00    0.00   29700/29700       predict_8x8_filter [141]
                0.00    0.00   29700/29700       predict_8x8_ddl [140]
                0.00    0.00   29700/29700       predict_8x8_vr [145]
                0.00    0.00   29700/29700       predict_8x8_hd [142]
                0.00    0.00   29700/29700       predict_8x8_vl [144]
                0.00    0.00   29700/29700       predict_8x8_hu [143]
                0.00    0.00   29700/62942       predict_8x8c_dc [125]
                0.00    0.00   29700/65242       predict_8x8c_h [123]
                0.00    0.00   29700/64530       predict_8x8c_v [124]
-----------------------------------------------
                0.32    0.00   66207/192561      refine_subpel [7]
                0.60    0.00  126354/192561      x264_me_search_ref [6]
[18]     9.0    0.92    0.00  192561         x264_pixel_sad_x4_16x16 [18]
-----------------------------------------------
                0.02    0.84   17418/17418       x264_macroblock_analyse [5]
[19]     8.3    0.02    0.84   17418         x264_mb_analyse_p_rd [19]
                0.01    0.82   34665/47627       x264_rd_cost_mb [12]
                0.00    0.00   34665/66341       x264_analyse_update_cache [108]
-----------------------------------------------
                0.00    0.05  135004/1680416     x264_mb_analyse_intra_chroma [56]
                0.01    0.12  297000/1680416     x264_slicetype_mb_cost [17]
                0.03    0.49 1248412/1680416     refine_subpel [7]
[20]     6.9    0.04    0.66 1680416         x264_pixel_satd_8x8 [20]
                0.66    0.00 3360832/7136026     x264_pixel_satd_8x4 [9]
-----------------------------------------------
                0.00    0.62    1425/1425        x264_slice_write [4]
[21]     6.0    0.00    0.62    1425         x264_fdec_filter_row [21]
                0.00    0.53    1350/1350        x264_frame_filter [25]
                0.04    0.03    1350/1350        x264_frame_deblock_row [50]
                0.00    0.01    1350/1350        x264_frame_expand_border [106]
                0.00    0.01    1350/1350        x264_frame_expand_border_filtered [107]
-----------------------------------------------
                0.00    0.11   67502/375810      x264_mb_analyse_intra [32]
                0.01    0.49  308308/375810      refine_subpel [7]
[22]     5.9    0.01    0.59  375810         x264_pixel_satd_16x16 [22]
                0.59    0.00 3006480/7136026     x264_pixel_satd_8x4 [9]
-----------------------------------------------
                0.21    0.00  162335/473903      refine_subpel [7]
                0.39    0.00  311568/473903      x264_me_search_ref [6]
[23]     5.9    0.60    0.00  473903         x264_pixel_sad_x4_8x8 [23]
-----------------------------------------------
                0.53    0.00    1350/1350        x264_frame_filter [25]
[24]     5.2    0.53    0.00    1350         hpel_filter [24]
-----------------------------------------------
                0.00    0.53    1350/1350        x264_fdec_filter_row [21]
[25]     5.2    0.00    0.53    1350         x264_frame_filter [25]
                0.53    0.00    1350/1350        hpel_filter [24]
-----------------------------------------------
                0.01    0.00   33815/1872446     x264_mb_encode_i4x4 [81]
                0.08    0.00  302071/1872446     x264_macroblock_probe_skip [36]
                0.14    0.00  511680/1872446     x264_mb_encode_8x8_chroma [27]
                0.28    0.00 1024880/1872446     x264_macroblock_encode [11]
[26]     5.0    0.51    0.00 1872446         quant_4x4 [26]
-----------------------------------------------
                0.05    0.39   65441/65441       x264_macroblock_encode [11]
[27]     4.3    0.05    0.39   65441         x264_mb_encode_8x8_chroma [27]
                0.14    0.00  511680/1872446     quant_4x4 [26]
                0.08    0.00  125772/125772      pixel_var2_8x8 [47]
                0.05    0.00  127920/477870      sub8x8_dct [35]
                0.04    0.00   24180/24180       add8x8_idct_dc [76]
                0.04    0.00   21241/70202       add8x8_idct [39]
                0.02    0.00   87492/92653       x264_decimate_score15 [82]
                0.01    0.00    2576/2576        sub8x8_dct_dc [103]
                0.01    0.00   99883/305449      dequant_4x4 [79]
                0.01    0.00  130496/159086      quant_2x2_dc [89]
                0.00    0.00   99883/318106      zigzag_scan_4x4_frame [105]
-----------------------------------------------
                0.32    0.00  128378/128378      x264_me_search_ref [6]
[28]     3.1    0.32    0.00  128378         x264_pixel_sad_x3_16x16 [28]
-----------------------------------------------
                0.29    0.00  318036/318036      x264_me_search_ref [6]
[29]     2.8    0.29    0.00  318036         x264_pixel_sad_x3_8x8 [29]
-----------------------------------------------
                0.00    0.26   62941/62941       x264_macroblock_encode [11]
[30]     2.5    0.00    0.26   62941         x264_mb_mc [30]
                0.03    0.10   57729/57729       x264_mb_mc_0xywh [37]
                0.00    0.13   73872/73872       x264_mb_mc_8x8 [38]
-----------------------------------------------
                0.00    0.00    6336/1739448     x264_mb_cache_fenc_satd [112]
                0.03    0.00  224382/1739448     x264_pixel_satd_4x8 [77]
                0.04    0.00  278688/1739448     x264_mb_analyse_inter_p16x16 [8]
                0.05    0.00  318724/1739448     x264_mb_analyse_intra [32]
                0.13    0.00  911318/1739448     refine_subpel [7]
[31]     2.4    0.25    0.00 1739448         x264_pixel_satd_4x4 [31]
-----------------------------------------------
                0.01    0.21   17814/17814       x264_macroblock_analyse [5]
[32]     2.2    0.01    0.21   17814         x264_mb_analyse_intra [32]
                0.00    0.11   67502/375810      x264_pixel_satd_16x16 [22]
                0.05    0.00  318724/1739448     x264_pixel_satd_4x4 [31]
                0.00    0.02   32429/33815       x264_mb_encode_i4x4 [81]
                0.02    0.00   15965/16199       predict_16x16_p [83]
                0.01    0.00   37211/37313       predict_4x4_hd [98]
                0.01    0.00   45987/46449       predict_4x4_h [97]
                0.00    0.00     912/61698       mc_copy_w16 [95]
                0.00    0.00   43682/43858       predict_4x4_dc [128]
                0.00    0.00   39529/39782       predict_4x4_v [130]
                0.00    0.00   38340/38512       predict_4x4_hu [131]
                0.00    0.00   36783/36821       predict_4x4_ddl [133]
                0.00    0.00   36430/36514       predict_4x4_ddr [134]
                0.00    0.00   36380/36418       predict_4x4_vl [135]
                0.00    0.00   36263/36324       predict_4x4_vr [136]
                0.00    0.00   17152/17756       predict_16x16_h [148]
                0.00    0.00   16571/16674       predict_16x16_v [150]
                0.00    0.00   15965/16127       predict_16x16_dc [152]
                0.00    0.00    1187/1191        predict_16x16_dc_left [159]
                0.00    0.00     606/612         predict_16x16_dc_top [166]
                0.00    0.00     363/363         predict_4x4_dc_left [170]
                0.00    0.00     128/128         predict_4x4_dc_top [177]
                0.00    0.00      57/57          predict_4x4_dc_128 [190]
                0.00    0.00      56/57          predict_16x16_dc_128 [189]
-----------------------------------------------
                0.00    0.00    1584/616875      x264_mb_cache_fenc_satd [112]
                0.02    0.00   69672/616875      x264_mb_analyse_inter_p16x16 [8]
                0.17    0.00  545619/616875      x264_me_search_ref [6]
[33]     1.9    0.19    0.00  616875         x264_pixel_sad_8x8 [33]
-----------------------------------------------
                0.19    0.00  246717/246717      x264_me_search_ref [6]
[34]     1.9    0.19    0.00  246717         x264_pixel_sad_16x16 [34]
-----------------------------------------------
                0.02    0.00   64055/477870      x264_macroblock_encode [11]
                0.03    0.00   93730/477870      x264_macroblock_probe_skip [36]
                0.05    0.00  127920/477870      x264_mb_encode_8x8_chroma [27]
                0.07    0.00  192165/477870      sub16x16_dct [53]
[35]     1.7    0.17    0.00  477870         sub8x8_dct [35]
-----------------------------------------------
                0.00    0.16   16789/16789       x264_mb_analyse_inter_p16x16 [8]
[36]     1.5    0.00    0.16   16789         x264_macroblock_probe_skip [36]
                0.08    0.00  302071/1872446     quant_4x4 [26]
                0.03    0.00   93730/477870      sub8x8_dct [35]
                0.02    0.00   29096/1818157     mc_chroma [10]
                0.01    0.00   29096/124350      x264_pixel_ssd_8x8 [66]
                0.01    0.00   16789/148390      mc_luma [65]
                0.00    0.00   28590/159086      quant_2x2_dc [89]
                0.00    0.00    4421/92653       x264_decimate_score15 [82]
                0.00    0.00    7167/124983      x264_decimate_score16 [90]
                0.00    0.00   11588/318106      zigzag_scan_4x4_frame [105]
-----------------------------------------------
                0.03    0.10   57729/57729       x264_mb_mc [30]
[37]     1.3    0.03    0.10   57729         x264_mb_mc_0xywh [37]
                0.08    0.00  115458/1818157     mc_chroma [10]
                0.02    0.00   57729/148390      mc_luma [65]
-----------------------------------------------
                0.00    0.13   73872/73872       x264_mb_mc [30]
[38]     1.2    0.00    0.13   73872         x264_mb_mc_8x8 [38]
                0.10    0.00  147744/1818157     mc_chroma [10]
                0.02    0.00   73872/148390      mc_luma [65]
-----------------------------------------------
                0.04    0.00   21241/70202       x264_mb_encode_8x8_chroma [27]
                0.08    0.00   48961/70202       x264_macroblock_encode [11]
[39]     1.2    0.12    0.00   70202         add8x8_idct [39]
-----------------------------------------------
                0.12    0.00   47627/47627       x264_rd_cost_mb [12]
[40]     1.2    0.12    0.00   47627         x264_pixel_ssd_16x16 [40]
-----------------------------------------------
                0.04    0.00   14426/41476       refine_subpel [7]
                0.08    0.00   27050/41476       x264_me_search_ref [6]
[41]     1.2    0.12    0.00   41476         x264_pixel_sad_x4_16x8 [41]
-----------------------------------------------
                0.04    0.00   14321/41149       refine_subpel [7]
                0.08    0.00   26828/41149       x264_me_search_ref [6]
[42]     1.2    0.12    0.00   41149         x264_pixel_sad_x4_8x16 [42]
-----------------------------------------------
                0.01    0.10   45107/45107       x264_rd_cost_mb [12]
[43]     1.0    0.01    0.10   45107         x264_macroblock_size_cavlc [43]
                0.04    0.04  200080/200080      block_residual_write_cavlc [49]
                0.01    0.00   68996/280011      x264_mb_predict_mv [63]
                0.00    0.01   37013/37013       cavlc_mb_mvd [109]
-----------------------------------------------
                0.10    0.00  190508/190508      x264_pixel_hadamard_ac_16x16 [45]
[44]     1.0    0.10    0.00  190508         pixel_hadamard_ac [44]
-----------------------------------------------
                0.00    0.10   47627/47627       x264_rd_cost_mb [12]
[45]     1.0    0.00    0.10   47627         x264_pixel_hadamard_ac_16x16 [45]
                0.10    0.00  190508/190508      pixel_hadamard_ac [44]
-----------------------------------------------
                0.00    0.08      75/75          x264_encoder_encode [3]
[46]     0.8    0.00    0.08      75         x264_frame_init_lowres [46]
                0.08    0.00      75/75          frame_init_lowres_core [48]
                0.00    0.00      75/75          x264_frame_expand_border_lowres [113]
-----------------------------------------------
                0.08    0.00  125772/125772      x264_mb_encode_8x8_chroma [27]
[47]     0.8    0.08    0.00  125772         pixel_var2_8x8 [47]
-----------------------------------------------
                0.08    0.00      75/75          x264_frame_init_lowres [46]
[48]     0.8    0.08    0.00      75         frame_init_lowres_core [48]
-----------------------------------------------
                0.04    0.04  200080/200080      x264_macroblock_size_cavlc [43]
[49]     0.8    0.04    0.04  200080         block_residual_write_cavlc [49]
                0.04    0.00  113643/148582      x264_coeff_level_run16 [64]
                0.00    0.00   54782/69380       x264_coeff_level_run15 [122]
                0.00    0.00   31655/42535       x264_coeff_level_run4 [129]
-----------------------------------------------
                0.04    0.03    1350/1350        x264_fdec_filter_row [21]
[50]     0.7    0.04    0.03    1350         x264_frame_deblock_row [50]
                0.01    0.00   24634/24634       deblock_h_luma_c [100]
                0.01    0.00   24011/24011       deblock_v_luma_c [101]
                0.01    0.00     988/988         deblock_v_chroma_intra_c [104]
                0.00    0.00   30270/30270       deblock_h_chroma_c [138]
                0.00    0.00   29700/29700       x264_prefetch_fenc [146]
                0.00    0.00   29372/29372       deblock_v_chroma_c [147]
                0.00    0.00     982/982         deblock_h_chroma_intra_c [164]
                0.00    0.00     610/610         deblock_h_luma_intra_c [167]
                0.00    0.00     589/589         deblock_v_luma_intra_c [168]
-----------------------------------------------
                0.07    0.00   58522/58522       x264_me_search_ref [6]
[51]     0.7    0.07    0.00   58522         x264_pixel_sad_8x16 [51]
-----------------------------------------------
                0.07    0.00   27214/27214       x264_me_search_ref [6]
[52]     0.7    0.07    0.00   27214         x264_pixel_sad_x3_8x16 [52]
-----------------------------------------------
                0.00    0.07   64055/64055       x264_macroblock_encode [11]
[53]     0.7    0.00    0.07   64055         sub16x16_dct [53]
                0.07    0.00  192165/477870      sub8x8_dct [35]
-----------------------------------------------
                0.00    0.06   82151/82151       refine_subpel [7]
[54]     0.6    0.00    0.06   82151         x264_pixel_satd_16x8 [54]
                0.06    0.00  328604/7136026     x264_pixel_satd_8x4 [9]
-----------------------------------------------
                0.00    0.06   81209/81209       refine_subpel [7]
[55]     0.6    0.00    0.06   81209         x264_pixel_satd_8x16 [55]
                0.06    0.00  324836/7136026     x264_pixel_satd_8x4 [9]
-----------------------------------------------
                0.00    0.01    2500/19918       x264_analyse_update_cache [108]
                0.00    0.05   17418/19918       x264_macroblock_analyse [5]
[56]     0.6    0.00    0.06   19918         x264_mb_analyse_intra_chroma [56]
                0.00    0.05  135004/1680416     x264_pixel_satd_8x8 [20]
                0.01    0.00   31930/62288       predict_8x8c_p [94]
                0.00    0.00   34304/65242       predict_8x8c_h [123]
                0.00    0.00   33142/64530       predict_8x8c_v [124]
                0.00    0.00   31930/62942       predict_8x8c_dc [125]
                0.00    0.00    2374/2454        predict_8x8c_dc_left [155]
                0.00    0.00    1212/1230        predict_8x8c_dc_top [157]
                0.00    0.00     112/118         predict_8x8c_dc_128 [178]
-----------------------------------------------
                0.04    0.02   29700/29700       x264_slice_write [4]
[57]     0.6    0.04    0.02   29700         x264_macroblock_cache_load [57]
                0.02    0.00   59400/148500      mc_copy_w8 [74]
                0.00    0.00   29700/61698       mc_copy_w16 [95]
                0.00    0.00    1760/64937       x264_mb_predict_mv_16x16 [92]
                0.00    0.00  118800/118800      copy_column8 [120]
                0.00    0.00   29700/89100       prefetch_fenc_null [121]
-----------------------------------------------
                0.04    0.02   15325/15325       x264_slice_write [4]
[58]     0.5    0.04    0.02   15325         x264_macroblock_write_cavlc [58]
                0.00    0.01   60417/60417       block_residual_write_cavlc [86]
                0.00    0.00   20583/20583       cavlc_mb_mvd [110]
                0.00    0.00   16515/16515       bs_write_te [151]
                0.00    0.00   11457/11457       bs_write1 [153]
                0.00    0.00    3344/3344        bs_write_ue [154]
                0.00    0.00    1223/1223        bs_write [158]
-----------------------------------------------
                0.00    0.05      75/75          x264_encoder_encode [3]
[59]     0.5    0.00    0.05      75         x264_ratecontrol_start [59]
                0.01    0.04      75/75          rate_estimate_qscale [60]
                0.00    0.00      75/89638       x264_emms [91]
-----------------------------------------------
                0.01    0.04      75/75          x264_ratecontrol_start [59]
[60]     0.5    0.01    0.04      75         rate_estimate_qscale [60]
                0.00    0.04      75/75          x264_rc_analyse_slice [72]
                0.00    0.00      75/75          clip_qscale [183]
                0.00    0.00       1/1           qp2qscale [206]
-----------------------------------------------
                0.00    0.05   29700/29700       x264_adaptive_quant_frame [62]
[61]     0.5    0.00    0.05   29700         ac_energy_mb [61]
                0.04    0.00   29700/29700       x264_pixel_var_16x16 [75]
                0.01    0.00   59400/59400       x264_pixel_var_8x8 [96]
                0.00    0.00   29700/89638       x264_emms [91]
-----------------------------------------------
                0.00    0.05      75/75          x264_encoder_encode [3]
[62]     0.5    0.00    0.05      75         x264_adaptive_quant_frame [62]
                0.00    0.05   29700/29700       ac_energy_mb [61]
-----------------------------------------------
                0.00    0.00   20583/280011      cavlc_mb_mvd [110]
                0.01    0.00   37013/280011      cavlc_mb_mvd [109]
                0.01    0.00   68996/280011      x264_macroblock_size_cavlc [43]
                0.03    0.00  153419/280011      x264_macroblock_analyse [5]
[63]     0.5    0.05    0.00  280011         x264_mb_predict_mv [63]
-----------------------------------------------
                0.01    0.00   34939/148582      block_residual_write_cavlc [86]
                0.04    0.00  113643/148582      block_residual_write_cavlc [49]
[64]     0.5    0.05    0.00  148582         x264_coeff_level_run16 [64]
-----------------------------------------------
                0.01    0.00   16789/148390      x264_macroblock_probe_skip [36]
                0.02    0.00   57729/148390      x264_mb_mc_0xywh [37]
                0.02    0.00   73872/148390      x264_mb_mc_8x8 [38]
[65]     0.5    0.05    0.00  148390         mc_luma [65]
-----------------------------------------------
                0.01    0.00   29096/124350      x264_macroblock_probe_skip [36]
                0.04    0.00   95254/124350      x264_rd_cost_mb [12]
[66]     0.5    0.05    0.00  124350         x264_pixel_ssd_8x8 [66]
-----------------------------------------------
                0.05    0.00   71256/71256       x264_pixel_sa8d_8x8 [68]
[67]     0.5    0.05    0.00   71256         sa8d_8x8 [67]
-----------------------------------------------
                0.00    0.00    1584/71256       x264_mb_cache_fenc_satd [112]
                0.00    0.05   69672/71256       x264_mb_analyse_inter_p16x16 [8]
[68]     0.5    0.00    0.05   71256         x264_pixel_sa8d_8x8 [68]
                0.05    0.00   71256/71256       sa8d_8x8 [67]
-----------------------------------------------
                0.05    0.00    2106/2106        x264_slicetype_analyse [14]
[69]     0.5    0.05    0.00    2106         x264_macroblock_tree_propagate [69]
                0.00    0.00   37908/37908       mbtree_propagate_cost [132]
-----------------------------------------------
                0.05    0.00   27462/27462       x264_me_search_ref [6]
[70]     0.5    0.05    0.00   27462         x264_pixel_sad_x3_16x8 [70]
-----------------------------------------------
                0.00    0.05   17814/17814       x264_macroblock_analyse [5]
[71]     0.5    0.00    0.05   17814         x264_intra_rd [71]
                0.00    0.05    1976/47627       x264_rd_cost_mb [12]
                0.00    0.00    1976/66341       x264_analyse_update_cache [108]
-----------------------------------------------
                0.00    0.04      75/75          rate_estimate_qscale [60]
[72]     0.4    0.00    0.04      75         x264_rc_analyse_slice [72]
                0.00    0.03      75/2257        x264_slicetype_frame_cost [16]
                0.00    0.01       1/76          x264_slicetype_analyse [14]
                0.00    0.00      75/29455       x264_mb_analyse_load_costs [88]
                0.00    0.00      75/89638       x264_emms [91]
-----------------------------------------------
                0.02    0.02   29700/29700       x264_slice_write [4]
[73]     0.4    0.02    0.02   29700         x264_macroblock_cache_save [73]
                0.02    0.00   59400/148500      mc_copy_w8 [74]
                0.00    0.00   29700/61698       mc_copy_w16 [95]
                0.00    0.00   29700/89100       prefetch_fenc_null [121]
-----------------------------------------------
                0.01    0.00   29700/148500      x264_slicetype_mb_cost [17]
                0.02    0.00   59400/148500      x264_macroblock_cache_save [73]
                0.02    0.00   59400/148500      x264_macroblock_cache_load [57]
[74]     0.4    0.04    0.00  148500         mc_copy_w8 [74]
-----------------------------------------------
                0.04    0.00   29700/29700       ac_energy_mb [61]
[75]     0.4    0.04    0.00   29700         x264_pixel_var_16x16 [75]
-----------------------------------------------
                0.04    0.00   24180/24180       x264_mb_encode_8x8_chroma [27]
[76]     0.4    0.04    0.00   24180         add8x8_idct_dc [76]
-----------------------------------------------
                0.00    0.03  112191/112191      refine_subpel [7]
[77]     0.3    0.00    0.03  112191         x264_pixel_satd_4x8 [77]
                0.03    0.00  224382/1739448     x264_pixel_satd_4x4 [31]
-----------------------------------------------
                0.00    0.03      75/75          x264_slicetype_analyse [14]
[78]     0.3    0.00    0.03      75         scenecut [78]
                0.00    0.03      75/2257        x264_slicetype_frame_cost [16]
-----------------------------------------------
                0.00    0.00   19565/305449      x264_mb_encode_i4x4 [81]
                0.01    0.00   99883/305449      x264_mb_encode_8x8_chroma [27]
                0.02    0.00  186001/305449      x264_macroblock_encode [11]
[79]     0.3    0.03    0.00  305449         dequant_4x4 [79]
-----------------------------------------------
                0.03    0.00   58640/58640       x264_me_search_ref [6]
[80]     0.3    0.03    0.00   58640         x264_pixel_sad_16x8 [80]
-----------------------------------------------
                0.00    0.00    1386/33815       x264_macroblock_encode [11]
                0.00    0.02   32429/33815       x264_mb_analyse_intra [32]
[81]     0.2    0.00    0.02   33815         x264_mb_encode_i4x4 [81]
                0.01    0.00   19565/19565       add4x4_idct [102]
                0.01    0.00   33815/1872446     quant_4x4 [26]
                0.00    0.00   19565/305449      dequant_4x4 [79]
                0.00    0.00   19565/318106      zigzag_scan_4x4_frame [105]
                0.00    0.00   33815/33815       sub4x4_dct [137]
-----------------------------------------------
                0.00    0.00     740/92653       x264_macroblock_encode [11]
                0.00    0.00    4421/92653       x264_macroblock_probe_skip [36]
                0.02    0.00   87492/92653       x264_mb_encode_8x8_chroma [27]
[82]     0.2    0.02    0.00   92653         x264_decimate_score15 [82]
-----------------------------------------------
                0.00    0.00     234/16199       x264_macroblock_encode [11]
                0.02    0.00   15965/16199       x264_mb_analyse_intra [32]
[83]     0.2    0.02    0.00   16199         predict_16x16_p [83]
-----------------------------------------------
                0.00    0.00     300/8400        x264_frame_expand_border_lowres [113]
                0.01    0.00    4050/8400        x264_frame_expand_border_filtered [107]
                0.01    0.00    4050/8400        x264_frame_expand_border [106]
[84]     0.2    0.02    0.00    8400         plane_expand_border [84]
-----------------------------------------------
                0.01    0.00   29700/29700       x264_macroblock_analyse [5]
[85]     0.1    0.01    0.00   29700         x264_adaptive_quant [85]
                0.00    0.00   29700/89638       x264_emms [91]
-----------------------------------------------
                0.00    0.01   60417/60417       x264_macroblock_write_cavlc [58]
[86]     0.1    0.00    0.01   60417         block_residual_write_cavlc [86]
                0.01    0.00   34939/148582      x264_coeff_level_run16 [64]
                0.00    0.00   14598/69380       x264_coeff_level_run15 [122]
                0.00    0.00   10880/42535       x264_coeff_level_run4 [129]
-----------------------------------------------
                0.01    0.00      75/75          Encode_frame [2]
[87]     0.1    0.01    0.00      75         x264_encoder_frame_end [87]
                0.00    0.00     150/89638       x264_emms [91]
                0.00    0.00      75/75          x264_ratecontrol_end [115]
                0.00    0.00     225/225         x264_thread_sync_stat [172]
                0.00    0.00      75/146         x264_frame_push_unused [176]
                0.00    0.00      75/75          x264_noise_reduction_update [188]
                0.00    0.00      75/84          x264_log [179]
-----------------------------------------------
                0.00    0.00       1/29455       x264_lowres_context_alloc [117]
                0.00    0.00      75/29455       x264_slicetype_analyse [14]
                0.00    0.00      75/29455       x264_rc_analyse_slice [72]
                0.01    0.00   29304/29455       x264_macroblock_analyse [5]
[88]     0.1    0.01    0.00   29455         x264_mb_analyse_load_costs [88]
                0.00    0.00      12/89638       x264_emms [91]
                0.00    0.00      12/1306        x264_malloc [156]
-----------------------------------------------
                0.00    0.00   28590/159086      x264_macroblock_probe_skip [36]
                0.01    0.00  130496/159086      x264_mb_encode_8x8_chroma [27]
[89]     0.1    0.01    0.00  159086         quant_2x2_dc [89]
-----------------------------------------------
                0.00    0.00    7167/124983      x264_macroblock_probe_skip [36]
                0.01    0.00  117816/124983      x264_macroblock_encode [11]
[90]     0.1    0.01    0.00  124983         x264_decimate_score16 [90]
-----------------------------------------------
                0.00    0.00       1/89638       x264_ratecontrol_new [118]
                0.00    0.00      12/89638       x264_mb_analyse_load_costs [88]
                0.00    0.00      75/89638       x264_macroblock_tree_finish [114]
                0.00    0.00      75/89638       x264_slicetype_frame_cost [16]
                0.00    0.00      75/89638       x264_rc_analyse_slice [72]
                0.00    0.00      75/89638       x264_ratecontrol_end [115]
                0.00    0.00      75/89638       x264_ratecontrol_start [59]
                0.00    0.00     150/89638       x264_encoder_frame_end [87]
                0.00    0.00   29700/89638       x264_adaptive_quant [85]
                0.00    0.00   29700/89638       ac_energy_mb [61]
                0.00    0.00   29700/89638       x264_ratecontrol_mb [111]
[91]     0.1    0.01    0.00   89638         x264_emms [91]
-----------------------------------------------
                0.00    0.00    1760/64937       x264_macroblock_cache_load [57]
                0.01    0.00   63177/64937       x264_mb_analyse_inter_p16x16 [8]
[92]     0.1    0.01    0.00   64937         x264_mb_predict_mv_16x16 [92]
-----------------------------------------------
                0.01    0.00   63177/63177       x264_mb_analyse_inter_p16x16 [8]
[93]     0.1    0.01    0.00   63177         x264_mb_predict_mv_ref16x16 [93]
-----------------------------------------------
                0.00    0.00     658/62288       x264_macroblock_encode [11]
                0.00    0.00   29700/62288       x264_slicetype_mb_cost [17]
                0.01    0.00   31930/62288       x264_mb_analyse_intra_chroma [56]
[94]     0.1    0.01    0.00   62288         predict_8x8c_p [94]
-----------------------------------------------
                0.00    0.00     912/61698       x264_mb_analyse_intra [32]
                0.00    0.00    1386/61698       x264_macroblock_encode [11]
                0.00    0.00   29700/61698       x264_macroblock_cache_save [73]
                0.00    0.00   29700/61698       x264_macroblock_cache_load [57]
[95]     0.1    0.01    0.00   61698         mc_copy_w16 [95]
-----------------------------------------------
                0.01    0.00   59400/59400       ac_energy_mb [61]
[96]     0.1    0.01    0.00   59400         x264_pixel_var_8x8 [96]
-----------------------------------------------
                0.00    0.00     462/46449       x264_macroblock_encode [11]
                0.01    0.00   45987/46449       x264_mb_analyse_intra [32]
[97]     0.1    0.01    0.00   46449         predict_4x4_h [97]
-----------------------------------------------
                0.00    0.00     102/37313       x264_macroblock_encode [11]
                0.01    0.00   37211/37313       x264_mb_analyse_intra [32]
[98]     0.1    0.01    0.00   37313         predict_4x4_hd [98]
-----------------------------------------------
                0.01    0.00   29700/29700       x264_slicetype_mb_cost [17]
[99]     0.1    0.01    0.00   29700         predict_8x8_ddr [99]
-----------------------------------------------
                0.01    0.00   24634/24634       x264_frame_deblock_row [50]
[100]    0.1    0.01    0.00   24634         deblock_h_luma_c [100]
-----------------------------------------------
                0.01    0.00   24011/24011       x264_frame_deblock_row [50]
[101]    0.1    0.01    0.00   24011         deblock_v_luma_c [101]
-----------------------------------------------
                0.01    0.00   19565/19565       x264_mb_encode_i4x4 [81]
[102]    0.1    0.01    0.00   19565         add4x4_idct [102]
-----------------------------------------------
                0.01    0.00    2576/2576        x264_mb_encode_8x8_chroma [27]
[103]    0.1    0.01    0.00    2576         sub8x8_dct_dc [103]
-----------------------------------------------
                0.01    0.00     988/988         x264_frame_deblock_row [50]
[104]    0.1    0.01    0.00     988         deblock_v_chroma_intra_c [104]
-----------------------------------------------
                0.00    0.00   11588/318106      x264_macroblock_probe_skip [36]
                0.00    0.00   19565/318106      x264_mb_encode_i4x4 [81]
                0.00    0.00   99883/318106      x264_mb_encode_8x8_chroma [27]
                0.01    0.00  187070/318106      x264_macroblock_encode [11]
[105]    0.1    0.01    0.00  318106         zigzag_scan_4x4_frame [105]
-----------------------------------------------
                0.00    0.01    1350/1350        x264_fdec_filter_row [21]
[106]    0.1    0.00    0.01    1350         x264_frame_expand_border [106]
                0.01    0.00    4050/8400        plane_expand_border [84]
-----------------------------------------------
                0.00    0.01    1350/1350        x264_fdec_filter_row [21]
[107]    0.1    0.00    0.01    1350         x264_frame_expand_border_filtered [107]
                0.01    0.00    4050/8400        plane_expand_border [84]
-----------------------------------------------
