Port, Packet #, Arrival Time, Inter-Packet Time, Inter-Message Time, messageType, sequenceId, embedded Time
M -> S, 5439, 988.070561171, 0.000085115, 2.000036001, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 6859, 1312262103.087587100
M -> S, 5440, 988.994453192, 0.923892021, 1.000017166, 0x0: EVENT:SYNC, 13755, 1312262104.011547600
M -> S, 5441, 988.994485140, 0.000031948, 2.000012159, 0xB: GENER:ANNOUNCE, 6877, 0.000000000
M -> S, 5442, 988.994500160, 0.000015020, 2.000012159, 0x2: EVENT:PATH_DELAY_REQ, 6877, 1312262104.011611000
M -> S, 5443, 988.994584084, 0.000083923, 1.000050068, 0x8: GENER:FOLLOW_UP, 13755, 1312262104.011563100
M <- S, 5444, 988.995445967, 0.000861883, 2.000000954, 0x3: EVENT:PATH_DELAY_RESP, 6877, 1312262104.011806000
M <- S, 5445, 988.995457172, 0.000011206, 2.000000000, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 6877, 1312262104.012316900
M -> S, 5446, 989.994433165, 0.998975992, 0.999979973, 0x0: EVENT:SYNC, 13756, 1312262105.011531400
M -> S, 5447, 989.994532108, 0.000098944, 0.999948025, 0x8: GENER:FOLLOW_UP, 13756, 1312262105.011544900
M <- S, 5448, 990.070352077, 0.075819969, 2.000102997, 0x2: EVENT:PATH_DELAY_REQ, 6860, 1312262105.087220200
M -> S, 5449, 990.070563078, 0.000211000, 2.000087023, 0x3: EVENT:PATH_DELAY_RESP, 6860, 1312262105.087466000
M -> S, 5450, 990.070648193, 0.000085115, 2.000087023, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 6860, 1312262105.087675100
M -> S, 5451, 990.994456053, 0.923807859, 1.000022888, 0x0: EVENT:SYNC, 13757, 1312262106.011552800
M -> S, 5452, 990.994488001, 0.000031948, 2.000002861, 0xB: GENER:ANNOUNCE, 6878, 0.000000000
M -> S, 5453, 990.994503021, 0.000015020, 2.000002861, 0x2: EVENT:PATH_DELAY_REQ, 6878, 1312262106.011614300
M -> S, 5454, 990.994587183, 0.000084162, 1.000055075, 0x8: GENER:FOLLOW_UP, 13757, 1312262106.011567100
M <- S, 5455, 990.995457172, 0.000869989, 2.000011206, 0x3: EVENT:PATH_DELAY_RESP, 6878, 1312262106.011805100
M <- S, 5456, 990.995467186, 0.000010014, 2.000010014, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 6878, 1312262106.012325000
M -> S, 5457, 991.994454145, 0.998986959, 0.999998093, 0x0: EVENT:SYNC, 13758, 1312262107.011549000
M -> S, 5458, 991.994559050, 0.000104904, 0.999971867, 0x8: GENER:FOLLOW_UP, 13758, 1312262107.011564000
M <- S, 5459, 992.070330143, 0.075771093, 1.999978065, 0x2: EVENT:PATH_DELAY_REQ, 6861, 1312262107.087188500
M -> S, 5460, 992.070533037, 0.000202894, 1.999969959, 0x3: EVENT:PATH_DELAY_RESP, 6861, 1312262107.087444100
M -> S, 5461, 992.070616961, 0.000083923, 1.999968767, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 6861, 1312262107.087645100
M -> S, 5462, 992.994466066, 0.923849106, 1.000011921, 0x0: EVENT:SYNC, 13759, 1312262108.011561600
M -> S, 5463, 992.994498968, 0.000032902, 2.000010967, 0xB: GENER:ANNOUNCE, 6879, 0.000000000
M -> S, 5464, 992.994513988, 0.000015020, 2.000010967, 0x2: EVENT:PATH_DELAY_REQ, 6879, 1312262108.011625300
M -> S, 5465, 992.994601965, 0.000087976, 1.000042915, 0x8: GENER:FOLLOW_UP, 13759, 1312262108.011575900
M <- S, 5466, 992.995486975, 0.000885010, 2.000029802, 0x3: EVENT:PATH_DELAY_RESP, 6879, 1312262108.011827000
M <- S, 5467, 992.995501041, 0.000014067, 2.000033855, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 6879, 1312262108.012347900
M -> S, 5468, 993.994456053, 0.998955011, 0.999989986, 0x0: EVENT:SYNC, 13760, 1312262109.011549200
M -> S, 5469, 993.994573116, 0.000117064, 0.999971151, 0x8: GENER:FOLLOW_UP, 13760, 1312262109.011565900
M <- S, 5470, 994.070291042, 0.075717926, 1.999960899, 0x2: EVENT:PATH_DELAY_REQ, 6862, 1312262109.087151300
M -> S, 5471, 994.070518970, 0.000227928, 1.999985933, 0x3: EVENT:PATH_DELAY_RESP, 6862, 1312262109.087405000
M -> S, 5472, 994.070603132, 0.000084162, 1.999986172, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 6862, 1312262109.087630000
M -> S, 5473, 994.994464159, 0.923861027, 1.000008106, 0x0: EVENT:SYNC, 13761, 1312262110.011560400
M -> S, 5474, 994.994496107, 0.000031948, 1.999997139, 0xB: GENER:ANNOUNCE, 6880, 0.000000000
M -> S, 5475, 994.994511127, 0.000015020, 1.999997139, 0x2: EVENT:PATH_DELAY_REQ, 6880, 1312262110.011622000
M -> S, 5476, 994.994595051, 0.000083923, 1.000021935, 0x8: GENER:FOLLOW_UP, 13761, 1312262110.011575000
M <- S, 5477, 994.995552063, 0.000957012, 2.000065088, 0x3: EVENT:PATH_DELAY_RESP, 6880, 1312262110.011853000
M <- S, 5478, 994.995804071, 0.000252008, 2.000303030, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 6880, 1312262110.012408000
M -> S, 5479, 995.994457960, 0.998653889, 0.999993801, 0x0: EVENT:SYNC, 13762, 1312262111.011554700
M -> S, 5480, 995.994569063, 0.000111103, 0.999974012, 0x8: GENER:FOLLOW_UP, 13762, 1312262111.011569000
M <- S, 5481, 996.070388079, 0.075819016, 2.000097036, 0x2: EVENT:PATH_DELAY_REQ, 6863, 1312262111.087241400
M -> S, 5482, 996.070607185, 0.000219107, 2.000088215, 0x3: EVENT:PATH_DELAY_RESP, 6863, 1312262111.087502000
M -> S, 5483, 996.070693970, 0.000086784, 2.000090837, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 6863, 1312262111.087719000
M -> S, 5484, 996.994438171, 0.923744202, 0.999980211, 0x0: EVENT:SYNC, 13763, 1312262112.011537100
M -> S, 5485, 996.994467020, 0.000028849, 1.999970913, 0xB: GENER:ANNOUNCE, 6881, 0.000000000
M -> S, 5486, 996.994481087, 0.000014067, 1.999969959, 0x2: EVENT:PATH_DELAY_REQ, 6881, 1312262112.011592600
M -> S, 5487, 996.994563103, 0.000082016, 0.999994040, 0x8: GENER:FOLLOW_UP, 13763, 1312262112.011549900
M <- S, 5488, 996.995454073, 0.000890970, 1.999902010, 0x3: EVENT:PATH_DELAY_RESP, 6881, 1312262112.011804100
M <- S, 5489, 996.995464087, 0.000010014, 1.999660015, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 6881, 1312262112.012312900
M -> S, 5490, 997.994452000, 0.998987913, 1.000013828, 0x0: EVENT:SYNC, 13764, 1312262113.011549000
M -> S, 5491, 997.994553089, 0.000101089, 0.999989986, 0x8: GENER:FOLLOW_UP, 13764, 1312262113.011563100
M <- S, 5492, 998.070610046, 0.076056957, 2.000221968, 0x2: EVENT:PATH_DELAY_REQ, 6864, 1312262113.087458100
M -> S, 5493, 998.070829153, 0.000219107, 2.000221968, 0x3: EVENT:PATH_DELAY_RESP, 6864, 1312262113.087724000
M -> S, 5494, 998.070914030, 0.000084877, 2.000220060, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 6864, 1312262113.087940900
M -> S, 5495, 998.994461060, 0.923547029, 1.000009060, 0x0: EVENT:SYNC, 13765, 1312262114.011557300
M -> S, 5496, 998.994492054, 0.000030994, 2.000025034, 0xB: GENER:ANNOUNCE, 6882, 0.000000000
M -> S, 5497, 998.994507074, 0.000015020, 2.000025988, 0x2: EVENT:PATH_DELAY_REQ, 6882, 1312262114.011618100
M -> S, 5498, 998.994593143, 0.000086069, 1.000040054, 0x8: GENER:FOLLOW_UP, 13765, 1312262114.011571900
M <- S, 5499, 998.995527029, 0.000933886, 2.000072956, 0x3: EVENT:PATH_DELAY_RESP, 6882, 1312262114.011840100
M <- S, 5500, 998.995542049, 0.000015020, 2.000077963, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 6882, 1312262114.012384900
M -> S, 5501, 999.994454145, 0.998912096, 0.999993086, 0x0: EVENT:SYNC, 13766, 1312262115.011549900
M -> S, 5502, 999.994557142, 0.000102997, 0.999963999, 0x8: GENER:FOLLOW_UP, 13766, 1312262115.011565000
M <- S, 5503, 1000.070554018, 0.075996876, 1.999943972, 0x2: EVENT:PATH_DELAY_REQ, 6865, 1312262115.087361600
M -> S, 5504, 1000.070755959, 0.000201941, 1.999926805, 0x3: EVENT:PATH_DELAY_RESP, 6865, 1312262115.087667900
M -> S, 5505, 1000.070841074, 0.000085115, 1.999927044, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 6865, 1312262115.087868000
M -> S, 5506, 1000.994438171, 0.923597097, 0.999984026, 0x0: EVENT:SYNC, 13767, 1312262116.011537300
M -> S, 5507, 1000.994472980, 0.000034809, 1.999980927, 0xB: GENER:ANNOUNCE, 6883, 0.000000000
M -> S, 5508, 1000.994488001, 0.000015020, 1.999980927, 0x2: EVENT:PATH_DELAY_REQ, 6883, 1312262116.011598600
M -> S, 5509, 1000.994570017, 0.000082016, 1.000012875, 0x8: GENER:FOLLOW_UP, 13767, 1312262116.011549000
M <- S, 5510, 1000.995500088, 0.000930071, 1.999973059, 0x3: EVENT:PATH_DELAY_RESP, 6883, 1312262116.011812000
M <- S, 5511, 1000.995511055, 0.000010967, 1.999969006, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 6883, 1312262116.012360100
M -> S, 5512, 1001.994429111, 0.998918056, 0.999990940, 0x0: EVENT:SYNC, 13768, 1312262117.011528700
M -> S, 5513, 1001.994527102, 0.000097990, 0.999957085, 0x8: GENER:FOLLOW_UP, 13768, 1312262117.011540900
M <- S, 5514, 1002.070468187, 0.075941086, 1.999914169, 0x2: EVENT:PATH_DELAY_REQ, 6866, 1312262117.087333900
M -> S, 5515, 1002.070670128, 0.000201941, 1.999914169, 0x3: EVENT:PATH_DELAY_RESP, 6866, 1312262117.087582100
M -> S, 5516, 1002.070755005, 0.000084877, 1.999913931, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 6866, 1312262117.087781900
M -> S, 5517, 1002.994452000, 0.923696995, 1.000022888, 0x0: EVENT:SYNC, 13769, 1312262118.011549500
M -> S, 5518, 1002.994482040, 0.000030041, 2.000009060, 0xB: GENER:ANNOUNCE, 6884, 0.000000000
M -> S, 5519, 1002.994497061, 0.000015020, 2.000009060, 0x2: EVENT:PATH_DELAY_REQ, 6884, 1312262118.011607900
M -> S, 5520, 1002.994589090, 0.000092030, 1.000061989, 0x8: GENER:FOLLOW_UP, 13769, 1312262118.011563100
M <- S, 5521, 1002.995469093, 0.000880003, 1.999969006, 0x3: EVENT:PATH_DELAY_RESP, 6884, 1312262118.011795000
M <- S, 5522, 1002.995481968, 0.000012875, 1.999970913, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 6884, 1312262118.012329100
M -> S, 5523, 1003.994440079, 0.998958111, 0.999988079, 0x0: EVENT:SYNC, 13770, 1312262119.011537800
M -> S, 5524, 1003.994541168, 0.000101089, 0.999952078, 0x8: GENER:FOLLOW_UP, 13770, 1312262119.011550900
M <- S, 5525, 1004.070515156, 0.075973988, 2.000046968, 0x2: EVENT:PATH_DELAY_REQ, 6867, 1312262119.087374400
M -> S, 5526, 1004.070729017, 0.000213861, 2.000058889, 0x3: EVENT:PATH_DELAY_RESP, 6867, 1312262119.087629100
M -> S, 5527, 1004.070813179, 0.000084162, 2.000058174, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 6867, 1312262119.087841000
M -> S, 5528, 1004.994464159, 0.923650980, 1.000024080, 0x0: EVENT:SYNC, 13771, 1312262120.011561400
M -> S, 5529, 1004.994495153, 0.000030994, 2.000013113, 0xB: GENER:ANNOUNCE, 6885, 0.000000000
M -> S, 5530, 1004.994510174, 0.000015020, 2.000013113, 0x2: EVENT:PATH_DELAY_REQ, 6885, 1312262120.011621500
M -> S, 5531, 1004.994596958, 0.000086784, 1.000055790, 0x8: GENER:FOLLOW_UP, 13771, 1312262120.011575000
M <- S, 5532, 1004.995495081, 0.000898123, 2.000025988, 0x3: EVENT:PATH_DELAY_RESP, 6885, 1312262120.011840100
M <- S, 5533, 1004.995508194, 0.000013113, 2.000026226, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 6885, 1312262120.012356000
M -> S, 5534, 1005.994448185, 0.998939991, 0.999984026, 0x0: EVENT:SYNC, 13772, 1312262121.011544900
M -> S, 5535, 1005.994557142, 0.000108957, 0.999960184, 0x8: GENER:FOLLOW_UP, 13772, 1312262121.011559000
M <- S, 5536, 1006.069770098, 0.075212955, 1.999254942, 0x2: EVENT:PATH_DELAY_REQ, 6868, 1312262121.086565000
M -> S, 5537, 1006.069988012, 0.000217915, 1.999258995, 0x3: EVENT:PATH_DELAY_RESP, 6868, 1312262121.086884000
M -> S, 5538, 1006.070073128, 0.000085115, 1.999259949, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 6868, 1312262121.087100000
M -> S, 5539, 1006.994450092, 0.924376965, 1.000001907, 0x0: EVENT:SYNC, 13773, 1312262122.011548300
M -> S, 5540, 1006.994481087, 0.000030994, 1.999985933, 0xB: GENER:ANNOUNCE, 6886, 0.000000000
M -> S, 5541, 1006.994496107, 0.000015020, 1.999985933, 0x2: EVENT:PATH_DELAY_REQ, 6886, 1312262122.011607200
M -> S, 5542, 1006.994580030, 0.000083923, 1.000022888, 0x8: GENER:FOLLOW_UP, 13773, 1312262122.011562100
M <- S, 5543, 1006.995474100, 0.000894070, 1.999979019, 0x3: EVENT:PATH_DELAY_RESP, 6886, 1312262122.011784100
M <- S, 5544, 1006.995486975, 0.000012875, 1.999978781, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 6886, 1312262122.012336000
M -> S, 5545, 1007.994449139, 0.998962164, 0.999999046, 0x0: EVENT:SYNC, 13774, 1312262123.011545900
M -> S, 5546, 1007.994558096, 0.000108957, 0.999978065, 0x8: GENER:FOLLOW_UP, 13774, 1312262123.011560000
M <- S, 5547, 1008.070542097, 0.075984001, 2.000771999, 0x2: EVENT:PATH_DELAY_REQ, 6869, 1312262123.087400900
M -> S, 5548, 1008.070755005, 0.000212908, 2.000766993, 0x3: EVENT:PATH_DELAY_RESP, 6869, 1312262123.087656000
M -> S, 5549, 1008.070840120, 0.000085115, 2.000766993, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 6869, 1312262123.087867000
M -> S, 5550, 1008.994439125, 0.923599005, 0.999989986, 0x0: EVENT:SYNC, 13775, 1312262124.011538500
M -> S, 5551, 1008.994467974, 0.000028849, 1.999986887, 0xB: GENER:ANNOUNCE, 6887, 0.000000000
M -> S, 5552, 1008.994482040, 0.000014067, 1.999985933, 0x2: EVENT:PATH_DELAY_REQ, 6887, 1312262124.011593800
M -> S, 5553, 1008.994565010, 0.000082970, 1.000006914, 0x8: GENER:FOLLOW_UP, 13775, 1312262124.011550900
M <- S, 5554, 1008.995460033, 0.000895023, 1.999985933, 0x3: EVENT:PATH_DELAY_RESP, 6887, 1312262124.011784100
M <- S, 5555, 1008.995473146, 0.000013113, 1.999986172, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 6887, 1312262124.012327000
M -> S, 5556, 1009.994451046, 0.998977900, 1.000011921, 0x0: EVENT:SYNC, 13776, 1312262125.011548000
M -> S, 5557, 1009.994560957, 0.000109911, 0.999995947, 0x8: GENER:FOLLOW_UP, 13776, 1312262125.011562100
M <- S, 5558, 1010.070609093, 0.076048136, 2.000066996, 0x2: EVENT:PATH_DELAY_REQ, 6870, 1312262125.087470500
M -> S, 5559, 1010.070850134, 0.000241041, 2.000095129, 0x3: EVENT:PATH_DELAY_RESP, 6870, 1312262125.087723000
M -> S, 5560, 1010.070937157, 0.000087023, 2.000097036, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 6870, 1312262125.087961000
M -> S, 5561, 1010.994441032, 0.923503876, 0.999989986, 0x0: EVENT:SYNC, 13777, 1312262126.011539000
M -> S, 5562, 1010.994470119, 0.000029087, 2.000002146, 0xB: GENER:ANNOUNCE, 6888, 0.000000000
M -> S, 5563, 1010.994484186, 0.000014067, 2.000002146, 0x2: EVENT:PATH_DELAY_REQ, 6888, 1312262126.011596000
M -> S, 5564, 1010.994567156, 0.000082970, 1.000006199, 0x8: GENER:FOLLOW_UP, 13777, 1312262126.011552100
M <- S, 5565, 1010.995458126, 0.000890970, 1.999998093, 0x3: EVENT:PATH_DELAY_RESP, 6888, 1312262126.011771900
M <- S, 5566, 1010.995469093, 0.000010967, 1.999995947, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 6888, 1312262126.012327900
M -> S, 5567, 1011.994434118, 0.998965025, 0.999993086, 0x0: EVENT:SYNC, 13778, 1312262127.011531800
M -> S, 5568, 1011.994532108, 0.000097990, 0.999964952, 0x8: GENER:FOLLOW_UP, 13778, 1312262127.011544900
M <- S, 5569, 1012.070656061, 0.076123953, 2.000046968, 0x2: EVENT:PATH_DELAY_REQ, 6871, 1312262127.087474100
M -> S, 5570, 1012.070887089, 0.000231028, 2.000036955, 0x3: EVENT:PATH_DELAY_RESP, 6871, 1312262127.087770000
M -> S, 5571, 1012.070974112, 0.000087023, 2.000036955, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 6871, 1312262127.087999100
M -> S, 5572, 1012.994444132, 0.923470020, 1.000010014, 0x0: EVENT:SYNC, 13779, 1312262128.011543000
M -> S, 5573, 1012.994472980, 0.000028849, 2.000002861, 0xB: GENER:ANNOUNCE, 6889, 0.000000000
M -> S, 5574, 1012.994487047, 0.000014067, 2.000002861, 0x2: EVENT:PATH_DELAY_REQ, 6889, 1312262128.011598600
M -> S, 5575, 1012.994570017, 0.000082970, 1.000037909, 0x8: GENER:FOLLOW_UP, 13779, 1312262128.011555900
M <- S, 5576, 1012.995476007, 0.000905991, 2.000017881, 0x3: EVENT:PATH_DELAY_RESP, 6889, 1312262128.011822000
M <- S, 5577, 1012.995488167, 0.000012159, 2.000019073, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 6889, 1312262128.012342000
M -> S, 5578, 1013.994439125, 0.998950958, 0.999994993, 0x0: EVENT:SYNC, 13780, 1312262129.011537100
M -> S, 5579, 1013.994539022, 0.000099897, 0.999969006, 0x8: GENER:FOLLOW_UP, 13780, 1312262129.011549900
M <- S, 5580, 1014.070688963, 0.076149940, 2.000032902, 0x2: EVENT:PATH_DELAY_REQ, 6872, 1312262129.087549000
M -> S, 5581, 1014.070902109, 0.000213146, 2.000015020, 0x3: EVENT:PATH_DELAY_RESP, 6872, 1312262129.087802900
M -> S, 5582, 1014.070986986, 0.000084877, 2.000012875, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 6872, 1312262129.088013900
M -> S, 5583, 1014.994445086, 0.923458099, 1.000005960, 0x0: EVENT:SYNC, 13781, 1312262130.011542600
M -> S, 5584, 1014.994475126, 0.000030041, 2.000002146, 0xB: GENER:ANNOUNCE, 6890, 0.000000000
M -> S, 5585, 1014.994491100, 0.000015974, 2.000004053, 0x2: EVENT:PATH_DELAY_REQ, 6890, 1312262130.011601000
M -> S, 5586, 1014.994574070, 0.000082970, 1.000035048, 0x8: GENER:FOLLOW_UP, 13781, 1312262130.011555900
M <- S, 5587, 1014.995444059, 0.000869989, 1.999968052, 0x3: EVENT:PATH_DELAY_RESP, 6890, 1312262130.011782900
M <- S, 5588, 1014.995455027, 0.000010967, 1.999966860, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 6890, 1312262130.012306900
M -> S, 5589, 1015.994439125, 0.998984098, 0.999994040, 0x0: EVENT:SYNC, 13782, 1312262131.011537600
M -> S, 5590, 1015.994544983, 0.000105858, 0.999970913, 0x8: GENER:FOLLOW_UP, 13782, 1312262131.011550900
M <- S, 5591, 1016.070650101, 0.076105118, 1.999961138, 0x2: EVENT:PATH_DELAY_REQ, 6873, 1312262131.087507000
M -> S, 5592, 1016.070858002, 0.000207901, 1.999955893, 0x3: EVENT:PATH_DELAY_RESP, 6873, 1312262131.087764000
M -> S, 5593, 1016.070943117, 0.000085115, 1.999956131, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 6873, 1312262131.087970000
M -> S, 5594, 1016.994444132, 0.923501015, 1.000005007, 0x0: EVENT:SYNC, 13783, 1312262132.011542800
M -> S, 5595, 1016.994474173, 0.000030041, 1.999999046, 0xB: GENER:ANNOUNCE, 6891, 0.000000000
M -> S, 5596, 1016.994488001, 0.000013828, 1.999996901, 0x2: EVENT:PATH_DELAY_REQ, 6891, 1312262132.011599800
M -> S, 5597, 1016.994572163, 0.000084162, 1.000027180, 0x8: GENER:FOLLOW_UP, 13783, 1312262132.011555000
M <- S, 5598, 1016.995460987, 0.000888824, 2.000016928, 0x3: EVENT:PATH_DELAY_RESP, 6891, 1312262132.011779100
M <- S, 5599, 1016.995471001, 0.000010014, 2.000015974, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 6891, 1312262132.012322900
M -> S, 5600, 1017.994438171, 0.998967171, 0.999994040, 0x0: EVENT:SYNC, 13784, 1312262133.011536100
M -> S, 5601, 1017.994538069, 0.000099897, 0.999965906, 0x8: GENER:FOLLOW_UP, 13784, 1312262133.011549000
M <- S, 5602, 1018.070785999, 0.076247931, 2.000135899, 0x2: EVENT:PATH_DELAY_REQ, 6874, 1312262133.087598800
M -> S, 5603, 1018.070991993, 0.000205994, 2.000133991, 0x3: EVENT:PATH_DELAY_RESP, 6874, 1312262133.087899900
M -> S, 5604, 1018.071076155, 0.000084162, 2.000133038, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 6874, 1312262133.088104000
M -> S, 5605, 1018.994466066, 0.923389912, 1.000027895, 0x0: EVENT:SYNC, 13785, 1312262134.011563100
M -> S, 5606, 1018.994500160, 0.000034094, 2.000025988, 0xB: GENER:ANNOUNCE, 6892, 0.000000000
M -> S, 5607, 1018.994515181, 0.000015020, 2.000027180, 0x2: EVENT:PATH_DELAY_REQ, 6892, 1312262134.011626700
M -> S, 5608, 1018.994609118, 0.000093937, 1.000071049, 0x8: GENER:FOLLOW_UP, 13785, 1312262134.011578100
M <- S, 5609, 1018.995470047, 0.000860929, 2.000009060, 0x3: EVENT:PATH_DELAY_RESP, 6892, 1312262134.011802000
M <- S, 5610, 1018.995481968, 0.000011921, 2.000010967, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 6892, 1312262134.012329100
M -> S, 5611, 1019.994430065, 0.998948097, 0.999963999, 0x0: EVENT:SYNC, 13786, 1312262135.011529700
M -> S, 5612, 1019.994534016, 0.000103951, 0.999924898, 0x8: GENER:FOLLOW_UP, 13786, 1312262135.011542100
M <- S, 5613, 1020.070747137, 0.076213121, 1.999961138, 0x2: EVENT:PATH_DELAY_REQ, 6875, 1312262135.087607600
M -> S, 5614, 1020.070952177, 0.000205040, 1.999960184, 0x3: EVENT:PATH_DELAY_RESP, 6875, 1312262135.087861100
M -> S, 5615, 1020.071036100, 0.000083923, 1.999959946, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 6875, 1312262135.088064000
M -> S, 5616, 1020.994433165, 0.923397064, 1.000003099, 0x0: EVENT:SYNC, 13787, 1312262136.011532500
M -> S, 5617, 1020.994462013, 0.000028849, 1.999961853, 0xB: GENER:ANNOUNCE, 6893, 0.000000000
M -> S, 5618, 1020.994476080, 0.000014067, 1.999960899, 0x2: EVENT:PATH_DELAY_REQ, 6893, 1312262136.011587400
M -> S, 5619, 1020.994558096, 0.000082016, 1.000024080, 0x8: GENER:FOLLOW_UP, 13787, 1312262136.011544900
M <- S, 5620, 1020.995459080, 0.000900984, 1.999989033, 0x3: EVENT:PATH_DELAY_RESP, 6893, 1312262136.011754000
M <- S, 5621, 1020.995472193, 0.000013113, 1.999990225, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 6893, 1312262136.012321000
M -> S, 5622, 1021.994431019, 0.998958826, 0.999997854, 0x0: EVENT:SYNC, 13788, 1312262137.011530600
M -> S, 5623, 1021.994536161, 0.000105143, 0.999978065, 0x8: GENER:FOLLOW_UP, 13788, 1312262137.011543000
M <- S, 5624, 1022.069745064, 0.075208902, 1.998997927, 0x2: EVENT:PATH_DELAY_REQ, 6876, 1312262137.086606500
M -> S, 5625, 1022.069949150, 0.000204086, 1.998996973, 0x3: EVENT:PATH_DELAY_RESP, 6876, 1312262137.086859000
M -> S, 5626, 1022.070033073, 0.000083923, 1.998996973, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 6876, 1312262137.087060900
M -> S, 5627, 1022.994431973, 0.924398899, 1.000000954, 0x0: EVENT:SYNC, 13789, 1312262138.011532300
M -> S, 5628, 1022.994467020, 0.000035048, 2.000005007, 0xB: GENER:ANNOUNCE, 6894, 0.000000000
M -> S, 5629, 1022.994482040, 0.000015020, 2.000005960, 0x2: EVENT:PATH_DELAY_REQ, 6894, 1312262138.011593600
M -> S, 5630, 1022.994564056, 0.000082016, 1.000027895, 0x8: GENER:FOLLOW_UP, 13789, 1312262138.011544000
M <- S, 5631, 1022.995460987, 0.000896931, 2.000001907, 0x3: EVENT:PATH_DELAY_RESP, 6894, 1312262138.011768100
M <- S, 5632, 1022.995473146, 0.000012159, 2.000000954, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 6894, 1312262138.012325000
M -> S, 5633, 1023.994430065, 0.998956919, 0.999998093, 0x0: EVENT:SYNC, 13790, 1312262139.011529000
M -> S, 5634, 1023.994527102, 0.000097036, 0.999963045, 0x8: GENER:FOLLOW_UP, 13790, 1312262139.011540900
M <- S, 5635, 1024.069938183, 0.075411081, 2.000193119, 0x2: EVENT:PATH_DELAY_REQ, 6877, 1312262139.086761200
M -> S, 5636, 1024.070144176, 0.000205994, 2.000195026, 0x3: EVENT:PATH_DELAY_RESP, 6877, 1312262139.087052100
M -> S, 5637, 1024.070228100, 0.000083923, 2.000195026, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 6877, 1312262139.087256000
M -> S, 5638, 1024.994438171, 0.924210072, 1.000008106, 0x0: EVENT:SYNC, 13791, 1312262140.011537100
M -> S, 5639, 1024.994466066, 0.000027895, 1.999999046, 0xB: GENER:ANNOUNCE, 6895, 0.000000000
M -> S, 5640, 1024.994480133, 0.000014067, 1.999998093, 0x2: EVENT:PATH_DELAY_REQ, 6895, 1312262140.011591700
